Tx,Ty,Tz,Roll,Pitch,Yaw,L0,L1,L2,L3
1753458720.8147988,-1.2071595526546353,-1.0375069849590401,-1.4546335977100506,0.0,0.0,0.0,2.732330081513087,2.646361240944848,2.669080090446576,2.6977306589644776
1753458721.6156747,-1.3002288372353221,-1.5995550953745918,-1.775226551803541,0.0,0.0,0.0,2.736008246735628,2.6574659203243627,2.6863753114929168,2.698544605823864
1753458722.165578,-1.1651048901180139,-2.3385887875600897,-1.8658851921075552,0.0,0.0,0.0,2.736008246735628,2.6570182884155633,2.6863753114929168,2.6993586193869126
1753458722.9625375,-0.44207138350911457,-2.4460781127768714,-1.866832733882916,0.0,0.0,0.0,2.7409676642529894,2.6650564476565752,2.6892018295336073,2.6989520944670997
1753458724.2640429,-1.0810788452628017,-3.4540022789796,-2.3040886889824557,0.0,0.0,0.0,2.743914816553558,2.6702559940827344,2.693261955258851,2.7075267812440127
1753458724.819695,-1.4226988146068487,-4.184463922228289,-2.307040668573997,0.0,0.0,0.0,2.7430865942933704,2.6694499155584746,2.693261955258851,2.708344104617176
1753458725.3655622,-1.74089834591984,-4.080174136626483,-1.7350041138200027,0.0,0.0,0.0,2.7442766438480266,2.6710621407819812,2.6936625333002544,2.7091614947679097
1753458725.9149153,-0.7467291688736619,-4.696683563219493,-2.0541552899586817,0.0,0.0,0.0,2.7447432592872723,2.6710621407819812,2.693261955258851,2.7091614947679097
1753458726.7180526,0.06930447856632327,-4.036246112382944,-2.0369244608134722,0.0,0.0,0.0,2.7447432592872723,2.671868504035743,2.6920361163267703,2.7054761596242076
1753458727.2646878,0.43547335563407863,-3.9151866504053014,-1.1284398197228844,0.0,0.0,0.0,2.7447432592872723,2.671868504035743,2.692449645702058,2.7054761596242076
1753458728.217028,1.0009178613722556,-3.4637455882982424,-0.8625157528702081,0.0,0.0,0.0,2.7393141074179033,2.669080090446576,2.6831347391484908,2.692449645702058
1753458728.7650578,0.6989043274931586,-3.7136947015798096,-0.25718873801228437,0.0,0.0,0.0,2.740140775884966,2.6690137881728635,2.6839447810087567,2.692449645702058
1753458729.7319927,0.15042018863390627,-2.7633737917428194,0.5581068616625884,0.0,0.0,0.0,2.7314283216687167,2.6650564476565752,2.663888857175512,2.6650564476565752
1753458730.2813418,-0.1994917500244906,-2.3321037296509695,0.907957351157449,0.0,0.0,0.0,2.732252959057337,2.6650564476565752,2.663085511985666,2.665860981029534
1753458731.347575,-0.1855719382715897,-2.022124587817328,1.2290655010136726,0.0,0.0,0.0,2.6698851110701556,2.582542750295039,2.559553850122237,2.579421802160041
1753458731.9000678,0.18563889795272814,-2.081821988633761,1.8902406683041768,0.0,0.0,0.0,2.6702559940827344,2.583059669633009,2.5593188770109374,2.5791626712999505
1753458732.9660797,0.5160731250609354,-1.6857932326778826,1.6430931389707322,0.0,0.0,0.0,2.3968804074079957,2.349310934710836,2.2539184860555714,2.23069159173343
1753458733.5141544,1.353092171987952,-1.6935259227441533,0.9264420671497464,0.0,0.0,0.0,2.3968804074079957,2.3486004143427044,2.2536207391287855,2.23069159173343
1753458734.5655446,1.221281240929235,-1.3133076538819477,0.8817362346591304,0.0,0.0,0.0,2.613782027547264,2.609244330829828,2.6068834809756494,2.5652071194784556
1753458735.1167734,1.0771196037587902,-1.2041015469426455,0.45562797595548554,0.0,0.0,0.0,2.614083341649168,2.6087517807798837,2.6068834809756494,2.564915892925252
1753458735.8818204,1.0370956692253985,-0.6503484859909054,-0.07230784198260931,0.0,0.0,0.0,2.6606763269137086,2.6196196127306517,2.6436271264756357,2.626746199185205
1753458737.4479024,1.9066041311273683,-0.617600793787374,-0.4490663081554236,0.0,0.0,0.0,2.70507566769495,2.6547073733620348,2.6892018295336073,2.6778963568939864
1753458737.998355,2.382730810143018,-0.4997608579561881,-0.21386354066659008,0.0,0.0,0.0,2.7054761596242076,2.6547073733620348,2.6883901564550157,2.6778963568939864
1753458738.7984343,2.55706166560808,0.011579613595982252,0.08375831235821796,0.0,0.0,0.0,2.69528937099854,2.6558614232630084,2.6908255281110494,2.6710621407819812
1753458740.132292,2.4561572118220063,0.4840102611004138,-0.4434563520243855,0.0,0.0,0.0,2.7022132135294203,2.657912633561876,2.6977306589644776,2.687996300535636
1753458740.6814165,1.7587748700050234,0.7044326199580428,-0.2115511818219611,0.0,0.0,0.0,2.7022132135294203,2.6571111060134505,2.6969167789958517,2.687996300535636
1753458741.480636,2.258435675985905,1.5380096394967335,0.5708812170772326,0.0,0.0,0.0,2.6920361163267703,2.644424754265073,2.692449645702058,2.684333707468852
1753458743.0331004,1.9223712526638348,1.3194314992191414,1.0631710526907017,0.0,0.0,0.0,2.562645496633306,2.5680211821618255,2.6883901564550157,2.627063083220532
1753458743.58064,2.219589306638598,1.3185373608320408,1.3737196092775141,0.0,0.0,0.0,2.562645496633306,2.567775664391806,2.6883901564550157,2.627063083220532
1753458744.380873,2.6046378732351876,2.187318192945831,1.2456925386238598,0.0,0.0,0.0,2.487729598795378,2.541937949252578,2.6892018295336073,2.5820179415673983
1753458745.6479442,2.223729234337002,2.2976045361408746,1.5319896794347994,0.0,0.0,0.0,2.4352527471862966,2.518216307972218,2.699767197801179,2.6479593339273273
1753458746.1994522,1.9279345465010023,2.8957391601201063,1.909358736118449,0.0,0.0,0.0,2.4346998180679384,2.5185898944743914,2.6993586193869126,2.6471602530481917
1753458746.9992871,0.8024497447792172,3.469586700318329,1.4433779396263748,0.0,0.0,0.0,2.235729251791824,2.382994968371609,2.699767197801179,2.671868504035743
1753458747.5475981,0.47370924043937723,3.4050005534207486,1.1290667000857302,0.0,0.0,0.0,2.235729251791824,2.382994968371609,2.700176623635474,2.671868504035743
1753458748.5973482,0.8555247076597592,4.293189599319188,1.2543991078743262,0.0,0.0,0.0,2.560025147427526,2.5138364109058973,2.7013977574512396,2.7107967782897564
1753458749.048679,1.0858702530908024,4.846664984935387,1.6917517462813016,0.0,0.0,0.0,2.560025147427526,2.5138364109058973,2.7009927347940392,2.709979103260019
1753458750.1153917,0.7037671199382416,4.375441277236893,2.287625766669679,0.0,0.0,0.0,2.410796139453933,2.483975937670768,2.703028736561287,2.7144958844213267
1753458750.6653063,0.5392805675574399,3.4374629063877187,2.236292434867228,0.0,0.0,0.0,2.4099404617973565,2.483975937670768,2.703028736561287,2.7144958844213267
1753458751.4659557,0.15981730339782452,1.5796200569255987,2.1788066236401207,0.0,0.0,0.0,1.9007077027403538,1.9430205066550978,2.69528937099854,2.6989520944670997
1753458752.0151823,1.2822000590370397,1.2342221621226308,1.0547676996554034,0.0,0.0,0.0,1.9007077027403538,1.9424339535053663,2.69528937099854,2.698544605823864
1753458753.0811267,1.9877663793981473,0.22290401745416855,1.0634119552044332,0.0,0.0,0.0,2.562645496633306,2.5385225006171503,2.675094932314626,2.631353605451835
1753458754.647681,2.5898369386594844,-0.5293590828121157,0.8944261978596035,0.0,0.0,0.0,2.600024759090929,2.6310311542179714,2.675094932314626,2.5799418725928547
1753458755.19819,2.7101784783355978,0.0540794768910704,1.7324411896919294,0.0,0.0,0.0,2.5995239818613367,2.6310311542179714,2.675094932314626,2.5796823814796137
1753458756.0002394,3.2337555394224022,0.03643719712375759,1.9557180585652771,0.0,0.0,0.0,2.3521537886905053,2.550836030178169,2.6650564476565752,2.382960557215818
1753458756.453512,3.2649291751302165,-0.23081205025143348,1.6774811531314935,0.0,0.0,0.0,2.3521537886905053,2.5512869008919057,2.665860981029534,2.382960557215818
1753458757.2664406,4.104075705150757,-0.29203431186223483,0.9738524613837325,0.0,0.0,0.0,2.388033408951107,2.6185213877741402,2.6823249145157493,2.402624750748632
1753458757.8151727,4.3867088864494335,-0.4390912519654977,0.8953290228670823,0.0,0.0,0.0,2.388033408951107,2.617731127954583,2.6823249145157493,2.4019551221095097
1753458758.8669045,4.687993044377116,0.08374524203307843,1.0392785515919178,0.0,0.0,0.0,2.613481340417013,2.6686440536856395,2.7013977574512396,2.6042346051118836
1753458759.3325815,4.952391000182001,-0.7752373857503585,1.7153644113440016,0.0,0.0,0.0,2.613481340417013,2.669080090446576,2.7013977574512396,2.6042346051118836
1753458760.3818626,4.833172831838924,-2.2361992540922317,1.911019640933251,0.0,0.0,0.0,2.4218085929538997,2.6710621407819812,2.7022132135294203,2.425544112733871
1753458760.9305828,3.6107593507777462,-3.1061595945552654,2.028404715815382,0.0,0.0,0.0,2.421230247131167,2.6710621407819812,2.7022132135294203,2.425544112733871
1753458761.9483323,2.7697373645823253,-4.263539516249468,2.3241641047891948,0.0,0.0,0.0,2.4316665858882427,2.6694499155584746,2.633413551764983,2.1820266960213246
1753458762.498723,1.8267870550037504,-4.89528997622588,1.906075120294826,0.0,0.0,0.0,2.4314911743999374,2.669080090446576,2.633738621984738,2.1820266960213246
1753458763.4938126,0.4815879828895584,-3.9337207405293553,1.2537244448439901,0.0,0.0,0.0,2.7128577090270243,2.6702559940827344,2.425544112733871,2.237757589745256
1753458764.0472438,0.38027046514977325,-3.4622987915865733,2.222866573195197,0.0,0.0,0.0,2.7128577090270243,2.6702559940827344,2.425706286827684,2.237081360200726
1753458764.8390377,-0.8288839931384784,-3.288777260586161,0.969416538418729,0.0,0.0,0.0,2.513655016157669,2.5180300895642604,1.97501967327079,1.9258464821461618
1753458766.649054,0.20374754980233867,-1.3607395203935657,0.46265060440323325,0.0,0.0,0.0,2.671868504035743,2.604523832086878,2.6251616259198323,2.626746199185205
1753458767.1996326,0.9535022820606534,-2.004553617771635,0.3419595377659723,0.0,0.0,0.0,2.671868504035743,2.6042346051118836,2.6246837997474497,2.627380893806584
1753458767.9990413,1.8439644473107002,-2.8730534757843262,0.3950043855021219,0.0,0.0,0.0,2.6839447810087567,2.636124844318704,2.6412348010151807,2.629123792832377
1753458768.5476358,2.077268490897632,-1.9763387606948966,-0.3173351651562619,0.0,0.0,0.0,2.6839447810087567,2.6364536203144375,2.6412348010151807,2.6289695071421635
1753458769.3472207,2.149479855837355,-1.9313718374703792,-0.6264347771058976,0.0,0.0,0.0,2.709979103260019,2.6626437013945234,2.6823249145157493,2.666665582511505
1753458769.8971484,2.0002484414734445,-1.271107506651168,-0.6615560718742812,0.0,0.0,0.0,2.709979103260019,2.6622823823728328,2.6823249145157493,2.666665582511505
1753458770.6977034,1.8190465836009517,-1.125123473337962,-0.6636060332794314,0.0,0.0,0.0,2.714924186469843,2.661479320621566,2.6892018295336073,2.6815153070921904
1753458771.2473533,1.5401820312307093,-0.4610919635204507,-0.8828143920371467,0.0,0.0,0.0,2.7144958844213267,2.661479320621566,2.6892018295336073,2.6815153070921904
1753458772.0484343,1.7495170200803232,-0.0829670400572855,-1.4756665267563855,0.0,0.0,0.0,2.7169541792052994,2.658268345584919,2.69163755337417,2.6920361163267703
1753458772.597422,2.1987866721372047,-0.05952077018773405,-1.9450839678436938,0.0,0.0,0.0,2.7173853488472135,2.657912633561876,2.6920361163267703,2.69163755337417
1753458773.6475832,2.0095029456521925,0.2698862600370022,-2.49440520505783,0.0,0.0,0.0,2.731878761790689,2.668275137335596,2.700176623635474,2.698544605823864
1753458774.1988146,3.2106851609197324,0.5654454821886894,-2.3065254879644845,0.0,0.0,0.0,2.732252959057337,2.668275137335596,2.7005823685142465,2.6989520944670997
1753458774.9978805,3.771452153664818,1.2662755955511358,-1.5528949531992202,0.0,0.0,0.0,2.735182062657417,2.6710621407819812,2.702625614087018,2.7091614947679097
1753458775.5477157,3.4032789640510934,1.0391804895436945,-1.2023427606464632,0.0,0.0,0.0,2.735552783399514,2.6710621407819812,2.703028736561287,2.7091614947679097
1753458776.6141279,3.49905947260385,1.1696706433892325,-0.57606087396656,0.0,0.0,0.0,2.7223111543122256,2.669080090446576,2.703028736561287,2.6993586193869126
1753458777.1672518,3.786030003709879,1.283974102174926,-0.6862970834335886,0.0,0.0,0.0,2.7223111543122256,2.669080090446576,2.703028736561287,2.6989520944670997
1753458777.9298716,4.237880134503298,1.0248626052311947,0.07309119842163003,0.0,0.0,0.0,2.711220104982962,2.6678382602188706,2.7030388649089145,2.6989520944670997
1753458778.4831285,3.97615490810424,0.349590392203158,0.09171609553886517,0.0,0.0,0.0,2.7116145196682564,2.668275137335596,2.703028736561287,2.698544605823864
1753458779.5122561,4.461717933240463,0.19884939574285365,-0.2000138292426623,0.0,0.0,0.0,2.6819388149812133,2.666665582511505,2.7022132135294203,2.6726749352329033
1753458780.0652938,4.433840179823527,-1.2230717464276375,-0.18602692261309528,0.0,0.0,0.0,2.6819388149812133,2.6674702519200846,2.7022132135294203,2.6726749352329033
1753458780.8801873,3.5814818500452397,-1.2852954334816156,0.45427880088256556,0.0,0.0,0.0,2.7054761596242076,2.671868504035743,2.7013977574512396,2.671868504035743
1753458781.43141,3.424828400840875,-1.922747209294351,0.29929478079413974,0.0,0.0,0.0,2.7054919026201367,2.671868504035743,2.7013977574512396,2.671868504035743
1753458782.2323172,3.4689623089884147,-1.5701754475698584,-0.8181859824369893,0.0,0.0,0.0,2.6831347391484908,2.668275137335596,2.6908255281110494,2.638512124234758
