Time,Tx,Ty,Tz,Roll,Pitch,Yaw,L0,L1,L2,L3
1753886063.6793244,-0.6224496686329086,3.2340685135854983,-1.3882613689304795,0.0,0.0,0.0,2.7430865942933704,2.6726749352329033,2.7005823685142465,2.7116145196682564
1753886065.623649,-1.1757615595511317,3.5069222738128154,-1.3034711563244135,0.0,0.0,0.0,2.7434491852082634,2.671868504035743,2.7005823685142465,2.7128577090270243
1753886067.5643466,-0.8053503534393256,3.974943976900816,-1.7629623425160705,0.0,0.0,0.0,2.743914816553558,2.671868504035743,2.7013977574512396,2.7136768393956268
1753886068.2374964,-0.43608956121163533,4.293463200059872,-1.7352149491684283,0.0,0.0,0.0,2.743914816553558,2.671868504035743,2.7009927347940392,2.7136768393956268
1753886069.1551542,-0.47475864605301954,4.357262935180849,-1.7462725787337003,0.0,0.0,0.0,2.7430865942933704,2.6710621407819812,2.7013977574512396,2.7136768393956268
1753886071.095072,0.1667433203299149,4.667671375490212,-1.917248022559671,0.0,0.0,0.0,2.7430865942933704,2.671868504035743,2.7022132135294203,2.7136768393956268
1753886071.7628055,0.3448767862519393,4.6864062216600075,-2.038485718293673,0.0,0.0,0.0,2.7430865942933704,2.671868504035743,2.7022132135294203,2.7136768393956268
1753886072.4110405,1.0277773602312843,3.899746297875284,-2.4046660141419296,0.0,0.0,0.0,2.7430865942933704,2.671868504035743,2.7022132135294203,2.7136768393956268
1753886074.071168,1.6944652406005032,4.578653969289627,-1.7136023750903857,0.0,0.0,0.0,2.743914816553558,2.6726749352329033,2.703028736561287,2.7136768393956268
1753886074.7266376,2.569321144974035,4.182010139074659,-1.137237774444046,0.0,0.0,0.0,2.743914816553558,2.6726749352329033,2.703028736561287,2.7144958844213267
1753886077.1701717,3.103122954728825,3.8022360415079888,-0.8900644332070744,0.0,0.0,0.0,2.741430347922228,2.671868504035743,2.7022132135294203,2.7116145196682564
1753886077.8414752,2.4282156767914485,3.402341129271667,-1.353995265469382,0.0,0.0,0.0,2.742258283546699,2.671868504035743,2.7022132135294203,2.7116145196682564
1753886079.0482528,2.5547202466898478,2.3375342858192125,-1.2097144008596743,0.0,0.0,0.0,2.742258283546699,2.6726749352329033,2.7022132135294203,2.7120387975619624
1753886079.7176015,2.9930081341970105,1.840894287988002,-0.9430174673418379,0.0,0.0,0.0,2.7430865942933704,2.6726749352329033,2.7022132135294203,2.7116145196682564
1753886081.9398005,2.9163651158674178,1.7709760601088185,-0.3316862909134768,0.0,0.0,0.0,2.7430865942933704,2.673481434190201,2.7013977574512396,2.709979103260019
1753886082.6068635,2.9414849601088164,1.5296885280000536,-0.29761993940797726,0.0,0.0,0.0,2.7430865942933704,2.673049521612316,2.7022132135294203,2.7107967782897564
1753886083.7779791,2.5192733364680393,1.3876667946785224,-0.6826992421875726,0.0,0.0,0.0,2.742258283546699,2.6726749352329033,2.7005823685142465,2.7075267812440127
1753886085.9771698,2.2826392247532743,1.0321069101975464,-1.2089391072952227,0.0,0.0,0.0,2.743914816553558,2.673049521612316,2.7022132135294203,2.711220104982962
1753886087.6721623,2.3172338311499736,0.78066138082609,-1.603931025203022,0.0,0.0,0.0,2.7442766438480266,2.673481434190201,2.7022132135294203,2.7128577090270243
1753886089.7042193,3.0269229257751142,0.21418955171926246,-1.606298906686841,0.0,0.0,0.0,2.7447432592872723,2.673857082509661,2.7022132135294203,2.7120387975619624
1753886090.3654115,3.4437030809449247,-0.11687871151864737,-1.4314703073529078,0.0,0.0,0.0,2.7447432592872723,2.673857082509661,2.702625614087018,2.7120387975619624
1753886091.284468,3.558903971017102,-0.6269551502480999,-1.5868179882858835,0.0,0.0,0.0,2.7442766438480266,2.6742881494885475,2.703028736561287,2.7120387975619624
1753886091.9579933,3.989628241052504,0.05368970744591284,-1.6091590863172966,0.0,0.0,0.0,2.7447432592872723,2.673481434190201,2.703028736561287,2.7120387975619624
1753886093.0620265,3.5060257793283895,0.28377856604788665,-1.9598387866001499,0.0,0.0,0.0,2.7443814943596747,2.673425078900821,2.7034420798506384,2.7124640868083043
1753886094.7630575,4.206719808670172,0.040577855337515345,-2.2464856977651575,0.0,0.0,0.0,2.7447432592872723,2.6742881494885475,2.7038444775965362,2.7136768393956268
1753886095.4196815,4.896050217437574,-0.6985552118061626,-1.183255263093943,0.0,0.0,0.0,2.7447432592872723,2.6742881494885475,2.703028736561287,2.7136768393956268
1753886097.3533385,4.15423093746104,-0.9842518218857226,-0.9657641684470519,0.0,0.0,0.0,2.745104167477475,2.673481434190201,2.7038444775965362,2.7128577090270243
1753886099.7839665,4.1948014059462935,-1.7965855219112257,-0.91383042888739,0.0,0.0,0.0,2.7455717677590865,2.673857082509661,2.7034420798506384,2.7128577090270243
1753886101.7528303,4.912337020945612,-1.6559621773949065,-0.30842043523079443,0.0,0.0,0.0,2.7447432592872723,2.673481434190201,2.703028736561287,2.7116145196682564
1753886102.424753,4.844381172018311,-2.5989383056935846,0.2542549221745811,0.0,0.0,0.0,2.7455717677590865,2.673857082509661,2.7038444775965362,2.7116145196682564
1753886103.8679783,4.751568074380327,-3.4342780386706737,0.03342531641447266,0.0,0.0,0.0,2.7455717677590865,2.6742881494885475,2.7038444775965362,2.7116145196682564
1753886106.3288536,4.3401259703822905,-3.7006744327405396,0.37751887334418655,0.0,0.0,0.0,2.7455717677590865,2.6742881494885475,2.7038444775965362,2.7128577090270243
1753886108.5328584,4.044700590742078,-4.629496504011243,0.6058591045360817,0.0,0.0,0.0,2.7455717677590865,2.673857082509661,2.7034420798506384,2.7136768393956268
1753886109.1925821,4.168786806706899,-4.944131421418168,0.6312022107659714,0.0,0.0,0.0,2.7455717677590865,2.6746647118317264,2.7034420798506384,2.7144958844213267
1753886110.115281,4.375614839862916,-4.999576594666472,1.6231221811789789,0.0,0.0,0.0,2.7447432592872723,2.673481434190201,2.70425876438063,2.71410403500957
1753886112.3022695,4.194958302589459,-4.081167044738362,1.4162546157409288,0.0,0.0,0.0,2.7447432592872723,2.6742881494885475,2.7038444775965362,2.7116145196682564
1753886112.959325,4.151215061560354,-3.9909336372240203,1.9644312321740092,0.0,0.0,0.0,2.7455717677590865,2.6742881494885475,2.7034420798506384,2.7116145196682564
1753886113.8954046,3.4248818513232973,-4.5460521393915565,2.0763939131549476,0.0,0.0,0.0,2.7455717677590865,2.6742881494885475,2.7038444775965362,2.7091614947679097
1753886116.330894,3.1500300902361023,-4.418383914006517,1.199802541034336,0.0,0.0,0.0,2.7455717677590865,2.6742881494885475,2.703028736561287,2.7120387975619624
1753886117.0000448,2.9806907010831107,-4.824030104992713,0.8128117713444944,0.0,0.0,0.0,2.7447432592872723,2.6742881494885475,2.7038444775965362,2.7120387975619624
1753886117.9182475,3.1441939796940197,-4.938474699678981,0.8961934595822725,0.0,0.0,0.0,2.7455717677590865,2.6742881494885475,2.7038444775965362,2.7136768393956268
1753886120.6105645,3.1715877043027803,-3.2648656850361557,1.1903689871172847,0.0,0.0,0.0,2.7455717677590865,2.6742335538065,2.702625614087018,2.7091614947679097
1753886121.273675,3.4114205762812944,-3.1924569758530663,0.6582335261699237,0.0,0.0,0.0,2.7455717677590865,2.6742881494885475,2.703028736561287,2.7091614947679097
1753886122.2091522,4.296986042495337,-2.9632779954750745,1.2781326538433602,0.0,0.0,0.0,2.7447432592872723,2.673481434190201,2.7038444775965362,2.7107967782897564
1753886124.6680357,4.020154020464409,-2.6361748305384203,1.6851392017278117,0.0,0.0,0.0,2.7447432592872723,2.673857082509661,2.703028736561287,2.6993586193869126
1753886125.2916863,3.7473562482701066,-2.2640315727741154,1.5845370156244716,0.0,0.0,0.0,2.7447432592872723,2.6742881494885475,2.703028736561287,2.698544605823864
1753886126.2391732,2.8726647074281715,-2.4741870403991983,1.7083572722439193,0.0,0.0,0.0,2.7442766438480266,2.673857082509661,2.7022132135294203,2.6989520944670997
1753886126.8993235,2.7204208350321757,-2.1392217154013258,1.558539575985101,0.0,0.0,0.0,2.7447432592872723,2.673481434190201,2.7022132135294203,2.698544605823864
1753886128.3491979,2.547323969761287,-1.3487306182221435,2.3960059913664002,0.0,0.0,0.0,2.7447432592872723,2.6742881494885475,2.7005823685142465,2.69813705869903
1753886131.8229115,3.1277858517520993,0.1744182420157383,2.3421834637135204,0.0,0.0,0.0,2.740140775884966,2.673481434190201,2.693261955258851,2.672242177916541
1753886132.5559838,2.3991532671262314,-0.02289240352248889,1.1243593379584214,0.0,0.0,0.0,2.740140775884966,2.673049521612316,2.693261955258851,2.672242177916541
1753886134.4784899,2.789429310164657,0.23440274852563192,0.7502489937896235,0.0,0.0,0.0,2.743914816553558,2.673481434190201,2.6977306589644776,2.698544605823864
1753886136.5780246,2.3870882595763216,-0.38608763689981807,0.17862604056303155,0.0,0.0,0.0,2.743914816553558,2.673481434190201,2.7005823685142465,2.7067096763146377
1753886137.2626145,2.3102023442313087,-0.6620002702675176,0.7222089468805777,0.0,0.0,0.0,2.7442766438480266,2.673049521612316,2.7005823685142465,2.7067096763146377
1753886138.2661574,2.4889842273921534,-1.1354330303687457,0.6496654190460749,0.0,0.0,0.0,2.7442766438480266,2.673481434190201,2.6993586193869126,2.6993586193869126
1753886138.9546719,3.3306775372104838,-1.3417633687739619,0.5730487014113423,0.0,0.0,0.0,2.743914816553558,2.673857082509661,2.6993586193869126,2.698544605823864
1753886140.6481175,3.18408760323787,-0.9190357628445707,0.12219714340618815,0.0,0.0,0.0,2.7447432592872723,2.6742881494885475,2.7013977574512396,2.7058924869930068
1753886141.3222306,4.255106086159536,-0.15917050563164636,-0.24882245656504143,0.0,0.0,0.0,2.7447432592872723,2.6742881494885475,2.7022132135294203,2.70507566769495
1753886143.519442,4.11542234402315,0.5032892585406685,0.431906229552693,0.0,0.0,0.0,2.7447432592872723,2.673481434190201,2.703028736561287,2.709979103260019
1753886144.1262324,4.574957097621722,0.013661792822180274,0.7646171305725464,0.0,0.0,0.0,2.7447432592872723,2.673481434190201,2.7022132135294203,2.7091614947679097
1753886145.7863703,4.571704474535231,-0.2782238249690705,1.1809159260588356,0.0,0.0,0.0,2.743914816553558,2.673481434190201,2.7022132135294203,2.698544605823864
1753886146.4467752,4.794954090816921,-0.34067811293785155,1.206088430529169,0.0,0.0,0.0,2.743914816553558,2.673857082509661,2.703028736561287,2.698544605823864
1753886147.3940227,4.50996275401468,-1.213489897770006,0.8743237209661365,0.0,0.0,0.0,2.743914816553558,2.673857082509661,2.703028736561287,2.698544605823864
1753886148.0426943,4.9026717823733375,0.3498708934036445,2.041058757280264,0.0,0.0,0.0,2.743914816553558,2.673481434190201,2.703028736561287,2.6989520944670997
1753886149.4950967,4.913398848898417,0.9113259230591861,1.3294661981561036,0.0,0.0,0.0,2.7417947725382668,2.673857082509661,2.7013977574512396,2.687185772513368
1753886150.1587467,4.470159112383611,1.8572361849316712,2.231446171977714,0.0,0.0,0.0,2.7417947725382668,2.673481434190201,2.7013977574512396,2.687185772513368
1753886152.1339571,4.716930931128754,2.2210073566290216,1.8850095702684282,0.0,0.0,0.0,2.7314283216687167,2.673481434190201,2.699767197801179,2.6770883065079136
1753886152.815791,4.3979098694592285,2.4375233719432776,1.0693048481899337,0.0,0.0,0.0,2.7314283216687167,2.673049521612316,2.699767197801179,2.6770883065079136
1753886154.5308082,4.171810386094151,3.259287217662383,0.47192658928891396,0.0,0.0,0.0,2.7376608137873024,2.6726749352329033,2.7013977574512396,2.698544605823864
1753886155.224974,4.5917690687775,3.6726560276506746,0.5547882230295818,0.0,0.0,0.0,2.7376608137873024,2.673481434190201,2.7013977574512396,2.6989520944670997
1753886156.9706995,4.256001685529723,4.79717592273987,1.0034599955695453,0.0,0.0,0.0,2.7376608137873024,2.673481434190201,2.7022132135294203,2.6989520944670997
1753886157.7696905,3.992221457196818,3.9897048675245337,2.4382286635688075,0.0,0.0,0.0,2.7376608137873024,2.673481434190201,2.7022132135294203,2.698544605823864
1753886160.038983,3.1518123880262543,3.77250611299848,1.8222676386566423,0.0,0.0,0.0,2.7058924869930068,2.6698851110701556,2.698544605823864,2.6726749352329033
1753886160.778661,2.6324362796749154,3.164504276105527,1.6787949894879723,0.0,0.0,0.0,2.7054761596242076,2.6694499155584746,2.6989520944670997,2.6726749352329033
1753886163.002697,1.7658828583429207,3.2538109874235506,1.7119332736576292,0.0,0.0,0.0,2.726039679930453,2.669080090446576,2.693261955258851,2.6892018295336073
1753886163.6771462,1.9456179468622796,2.309931905001923,1.5705529405619636,0.0,0.0,0.0,2.7268626438996852,2.6678382602188706,2.6940743316438542,2.6892018295336073
1753886165.1527963,1.0101883443700128,2.429681666864213,1.8937263752617897,0.0,0.0,0.0,2.732704371515567,2.6690137881728635,2.690013570098739,2.690013570098739
1753886165.8147655,-0.021932188759059557,2.466634733555563,1.7442219424771412,0.0,0.0,0.0,2.732252959057337,2.669080090446576,2.690013570098739,2.690013570098739
1753886168.2739432,0.020391327485834942,3.004699184586727,1.489443912500283,0.0,0.0,0.0,2.7339025857348846,2.661479320621566,2.6778963568939864,2.6908255281110494
1753886171.010747,-0.7329853088225766,3.275924527060731,0.6499164096542955,0.0,0.0,0.0,2.7393141074179033,2.665860981029534,2.69163755337417,2.703028736561287
1753886171.6656156,-1.1126753750341378,4.183535738991985,-0.22877759400337272,0.0,0.0,0.0,2.7393141074179033,2.6654215881293104,2.69163755337417,2.7038444775965362
1753886173.556129,-0.7153709803292188,4.065649026991023,-0.5249027373920245,0.0,0.0,0.0,2.7417947725382668,2.6678382602188706,2.6977286995442884,2.7116145196682564
1753886174.181932,-1.6730529466522803,3.8706113551561234,-0.654818044885862,0.0,0.0,0.0,2.742258283546699,2.6674702519200846,2.6977306589644776,2.711220104982962
1753886175.381015,-2.4731495670704904,3.600024030511044,-0.9051832440128589,0.0,0.0,0.0,2.7435522879079075,2.6698851110701556,2.698544605823864,2.712432479164965
1753886176.0686333,-3.227696575249487,3.7517558131173185,-0.780316005813031,0.0,0.0,0.0,2.7430865942933704,2.6698851110701556,2.698544605823864,2.712432479164965
1753886178.0225806,-3.662721493159682,3.8677777245684375,-0.7093318112836062,0.0,0.0,0.0,2.7442766438480266,2.6702559940827344,2.698544605823864,2.7144958844213267
1753886179.9160304,-3.6648898231277736,4.167812145102181,-0.279225702815471,0.0,0.0,0.0,2.745104167477475,2.6678382602188706,2.69813705869903,2.7136768393956268
1753886181.647646,-3.6727409138997524,3.5204863097576435,0.0399767771363817,0.0,0.0,0.0,2.7442766438480266,2.6674702519200846,2.696102966104905,2.7136768393956268
1753886182.2643735,-4.2311048754228935,2.939607277755254,0.3346134657653721,0.0,0.0,0.0,2.743914816553558,2.6674702519200846,2.69528937099854,2.7144958844213267
1753886183.6580195,-4.781866474659468,2.903400333220622,0.1806675114743772,0.0,0.0,0.0,2.7447432592872723,2.668275137335596,2.6940743316438542,2.7136768393956268
1753886185.5533981,-4.999035233023896,2.7502875839548944,0.12505598986051325,0.0,0.0,0.0,2.7455717677590865,2.6702559940827344,2.6969167789958517,2.7153151481098328
1753886186.2296731,-4.933248925217447,2.268071017369464,0.05014834306166405,0.0,0.0,0.0,2.7455717677590865,2.6702559940827344,2.6969167789958517,2.7153151481098328
1753886187.1684825,-4.4329878886857195,2.273653037868578,-0.2156865518344384,0.0,0.0,0.0,2.7455717677590865,2.6710621407819812,2.696102966104905,2.7144958844213267
1753886189.408545,-4.851213032266103,2.2865463817419993,-1.0372469800948365,0.0,0.0,0.0,2.7455717677590865,2.672242177916541,2.7005823685142465,2.7153151481098328
1753886191.8639784,-4.815562167696292,1.9424680436909743,-2.3364460251956984,0.0,0.0,0.0,2.7455717677590865,2.673049521612316,2.7022132135294203,2.7153151481098328
1753886192.532797,-3.978580076845991,2.0490792777912104,-2.295133588082012,0.0,0.0,0.0,2.7455717677590865,2.673481434190201,2.7013977574512396,2.7153151481098328
1753886193.6932254,-4.057369026341776,1.2530255022524628,-2.18902835098737,0.0,0.0,0.0,2.7455717677590865,2.6726749352329033,2.7018090649384687,2.7144958844213267
1753886196.0779681,-4.097082209336344,0.8425099574046566,-1.7424828873176996,0.0,0.0,0.0,2.7455717677590865,2.673481434190201,2.7013977574512396,2.714924186469843
1753886198.0515435,-3.4932069552817593,0.5446838131647045,-2.292092976477953,0.0,0.0,0.0,2.7447432592872723,2.673481434190201,2.7013977574512396,2.7153151481098328
1753886200.2306707,-3.840016195694076,-0.3528558525801282,-1.8884852698438293,0.0,0.0,0.0,2.7455717677590865,2.673481434190201,2.7022132135294203,2.7153151481098328
1753886200.8811724,-3.5912082726997676,-0.6562897841682638,-0.6892303002910389,0.0,0.0,0.0,2.7455717677590865,2.673481434190201,2.7013977574512396,2.7153151481098328
1753886202.573618,-2.8864324012743925,-0.9188391124932789,-0.4317363826137486,0.0,0.0,0.0,2.7455717677590865,2.673049521612316,2.6993605805831415,2.7144958844213267
1753886204.7811666,-2.643491676663592,-0.5439909480434677,-0.6883225558951966,0.0,0.0,0.0,2.7447432592872723,2.673481434190201,2.6993586193869126,2.7136768393956268
1753886205.4616785,-2.9459797045284697,-0.1814380880551072,-0.22528559363037637,0.0,0.0,0.0,2.7455717677590865,2.673481434190201,2.6989520944670997,2.7136768393956268
1753886206.5983253,-2.3109831498418307,0.1921077819811554,0.2564267063685448,0.0,0.0,0.0,2.7455717677590865,2.673049521612316,2.6969167789958517,2.7136768393956268
1753886208.803928,-2.8667938555500516,-0.030765542090644082,0.9818235846038452,0.0,0.0,0.0,2.7455717677590865,2.671868504035743,2.6892018295336073,2.711220104982962
1753886210.722295,-2.981152930523636,0.21515350341418227,1.6617850250803432,0.0,0.0,0.0,2.7455717677590865,2.6710621407819812,2.6778963568939864,2.7091614947679097
1753886211.3393471,-2.4231450066992477,-0.1487574706454451,2.003209715071929,0.0,0.0,0.0,2.7447432592872723,2.6710621407819812,2.6778963568939864,2.709979103260019
1753886212.5074198,-2.8683536364568827,-0.24136906590589646,2.297114524325437,0.0,0.0,0.0,2.7447432592872723,2.6702559940827344,2.6702559940827344,2.698544605823864
1753886214.7279608,-3.2456388005997594,-0.8435550992493894,2.4164957389759927,0.0,0.0,0.0,2.7455717677590865,2.6726749352329033,2.661479320621566,2.709979103260019
1753886215.3816576,-2.211246600757053,-1.4030314699504034,1.9409403655954467,0.0,0.0,0.0,2.7447432592872723,2.6726749352329033,2.6606763269137086,2.7091614947679097
1753886217.0613039,-1.8991837265386224,-1.4181599152525672,1.7492410242649434,0.0,0.0,0.0,2.7455717677590865,2.6726749352329033,2.6787046240542636,2.708344104617176
1753886217.7307167,-1.9082560079191788,-1.1957108096645208,1.9205780188928419,0.0,0.0,0.0,2.7455717677590865,2.673481434190201,2.6778963568939864,2.7075267812440127
1753886218.6536756,-1.3045790669485346,-0.39537779846162824,1.797841617025707,0.0,0.0,0.0,2.7455717677590865,2.673481434190201,2.6778963568939864,2.7038444775965362
1753886220.875005,-0.9502965597871089,-1.7582185096737115,2.392512496089674,0.0,0.0,0.0,2.7455717677590865,2.673481434190201,2.671868504035743,2.6989520944670997
1753886221.5454936,0.19917371596251154,-2.4794351949095903,2.1079330365556963,0.0,0.0,0.0,2.7447432592872723,2.673857082509661,2.6726749352329033,2.698544605823864
1753886223.4823895,0.7994438815369804,-2.2368534039170807,2.019662394424171,0.0,0.0,0.0,2.7447432592872723,2.6742881494885475,2.690013570098739,2.698544605823864
1753886224.1563122,1.3111147266520442,-2.344809577408796,1.8433309019200381,0.0,0.0,0.0,2.7455717677590865,2.673481434190201,2.690013570098739,2.698544605823864
1753886225.8397615,0.763715009466015,-3.131794119883172,0.5593691166266543,0.0,0.0,0.0,2.7447432592872723,2.673857082509661,2.696102966104905,2.698544605823864
1753886226.4572845,0.2400951876516766,-3.289216859816544,0.6130253985284764,0.0,0.0,0.0,2.7455717677590865,2.673857082509661,2.696102966104905,2.698544605823864
1753886228.9148211,0.5156057404294003,-4.09473767866352,0.5976548371735979,0.0,0.0,0.0,2.7455717677590865,2.673481434190201,2.7013977574512396,2.712432479164965
1753886231.628864,0.9906607133734235,-4.551348990372038,0.8795267796970991,0.0,0.0,0.0,2.7447432592872723,2.673857082509661,2.703028736561287,2.7136768393956268
1753886233.5791445,1.385012376359498,-4.428468752845268,0.03447979605263729,0.0,0.0,0.0,2.7455717677590865,2.673857082509661,2.703028736561287,2.7144958844213267
1753886234.2457151,0.7790267489069258,-3.4385940236778687,-0.5072642726467897,0.0,0.0,0.0,2.7455717677590865,2.6742881494885475,2.703028736561287,2.7136768393956268
1753886235.915498,1.4024671169413159,-3.519706406494639,-0.9787758037216392,0.0,0.0,0.0,2.7455717677590865,2.6742335538065,2.703028736561287,2.7136768393956268
1753886236.5738335,1.1933883808596306,-2.7554055792668652,-1.7117234838379558,0.0,0.0,0.0,2.7455717677590865,2.6742881494885475,2.7022132135294203,2.7136768393956268
1753886238.527355,0.43706462581423544,-2.1831214829830503,-1.8362263723450856,0.0,0.0,0.0,2.7455717677590865,2.673481434190201,2.703028736561287,2.7136768393956268
1753886239.2039237,0.22582100240835867,-2.758168338484399,-1.6413242897803655,0.0,0.0,0.0,2.7447432592872723,2.673481434190201,2.703028736561287,2.7136768393956268
1753886240.6694274,-0.900145367137708,-2.6530403771448743,-1.7654841779434938,0.0,0.0,0.0,2.7447432592872723,2.673481434190201,2.703028736561287,2.7136768393956268
1753886243.1311452,-0.9557489639457799,-2.5016673688268556,-2.2405991005939017,0.0,0.0,0.0,2.7447432592872723,2.673481434190201,2.703028736561287,2.7153151481098328
1753886243.7924626,-0.8342456500446911,-2.7919748472321757,-1.0856083797797222,0.0,0.0,0.0,2.7455717677590865,2.673857082509661,2.7022132135294203,2.7153151481098328
1753886245.4825053,-1.8410531133641928,-3.063347065989066,-0.8941980001903778,0.0,0.0,0.0,2.7455717677590865,2.673857082509661,2.7022132135294203,2.7144958844213267
1753886246.1428585,-2.3257639291974663,-2.954814143688269,-1.8142399998174215,0.0,0.0,0.0,2.7455717677590865,2.673425078900821,2.7022132135294203,2.7136768393956268
1753886248.307335,-3.3243785653007594,-3.59907329395167,-1.670365409665611,0.0,0.0,0.0,2.7455717677590865,2.6742335538065,2.703028736561287,2.7153151481098328
1753886251.0378985,-3.25621830237489,-4.269012205351038,-1.1557764155443129,0.0,0.0,0.0,2.7455717677590865,2.6742881494885475,2.703028736561287,2.7153151481098328
1753886252.9518745,-2.8756772208361445,-4.1329624449439715,-0.4579530749960723,0.0,0.0,0.0,2.7455717677590865,2.673857082509661,2.703028736561287,2.714924186469843
1753886254.4106486,-3.0176342524545663,-4.233012273437961,-0.17352877165016833,0.0,0.0,0.0,2.7447432592872723,2.6742335538065,2.703028736561287,2.7153151481098328
1753886256.1053026,-2.7160904604442204,-4.488446296703296,0.34850309354926834,0.0,0.0,0.0,2.7447432592872723,2.673481434190201,2.7022132135294203,2.7153151481098328
1753886257.820314,-2.9762974086379277,-4.49542543276086,0.7324805805446788,0.0,0.0,0.0,2.7447432592872723,2.6742881494885475,2.7022132135294203,2.7153151481098328
1753886258.4902894,-3.497420708514695,-4.140078339610447,0.8232710680212723,0.0,0.0,0.0,2.7455717677590865,2.6742881494885475,2.7022132135294203,2.7157444052641133
1753886259.6405427,-3.503644985776866,-3.498735966928087,1.612120025967985,0.0,0.0,0.0,2.7447432592872723,2.6742881494885475,2.7013977574512396,2.7153151481098328
1753886262.6009996,-3.3644145223005317,-2.503611742365325,1.6603250740845557,0.0,0.0,0.0,2.7447432592872723,2.673857082509661,2.6908255281110494,2.7136768393956268
1753886263.2627444,-3.723912132656494,-2.1243628005742865,1.0202059338259675,0.0,0.0,0.0,2.7455717677590865,2.673481434190201,2.6908255281110494,2.7136768393956268
1753886264.431829,-3.346762849937197,-2.696570243313033,0.7280005713495976,0.0,0.0,0.0,2.7455717677590865,2.673857082509661,2.69528937099854,2.7144958844213267
1753886265.1044939,-2.201450344051532,-2.995491940609697,0.8847720666477104,0.0,0.0,0.0,2.7447432592872723,2.673481434190201,2.694475843206876,2.7144958844213267
