Tx,Ty,Tz,Roll,Pitch,Yaw,L0,L1,L2,L3
1760694149.7797737,0.3412529005558857,-0.8720631531094124,0.0,0.0,0.0,0.0,2.732626311260384,2.6606763269137086,2.6883901564550157,2.6989520944670997
1760694150.9937968,0.6054147440029105,-0.7362199888667312,0.0,0.0,0.0,0.0,2.732252959057337,2.6606763269137086,2.6892018295336073,2.69813705869903
1760694152.4603195,0.8179290242114831,-0.5212460768101969,0.0,0.0,0.0,0.0,2.730603750580627,2.661479320621566,2.690013570098739,2.698544605823864
1760694153.624029,0.9554189470525504,-0.24616610588284282,0.0,0.0,0.0,0.0,2.730603750580627,2.661479320621566,2.690013570098739,2.698544605823864
1760694154.0896113,1.0013513494256323,0.0632109466103462,0.0,0.0,0.0,0.0,2.730603750580627,2.6606763269137086,2.690013570098739,2.6993586193869126
1760694154.8056428,0.9479599941889918,0.37670719231377614,0.0,0.0,0.0,0.0,2.730603750580627,2.661479320621566,2.6908255281110494,2.6993586193869126
1760694155.273225,0.7973301135610085,0.6627191997737408,0.0,0.0,0.0,0.0,2.730603750580627,2.661479320621566,2.690410271269622,2.698544605823864
1760694156.4381733,0.5615058720333355,0.8914023051847607,0.0,0.0,0.0,0.0,2.730603750580627,2.6598735489941268,2.6908255281110494,2.6993586193869126
1760694157.8507965,0.2615793237620679,1.0377751758130909,0.0,0.0,0.0,0.0,2.730603750580627,2.6598735489941268,2.6908255281110494,2.6993586193869126
1760694159.0646083,-0.07417653626594703,1.084422575207108,0.0,0.0,0.0,0.0,2.730603750580627,2.6590709868439397,2.6908255281110494,2.6993586193869126
1760694159.3827345,-0.4129674945314584,1.0235062425161765,0.0,0.0,0.0,0.0,2.730603750580627,2.6598735489941268,2.690013570098739,2.6989520944670997
1760694160.341419,-0.7206809705170858,0.8578566876011948,0.0,0.0,0.0,0.0,2.7314283216687167,2.6590709868439397,2.6908255281110494,2.699767197801179
1760694162.0060844,-0.9653192154763495,0.6010068431710776,0.0,0.0,0.0,0.0,2.732252959057337,2.6590709868439397,2.690013570098739,2.698544605823864
1760694162.469072,-1.1203174816454449,0.2761334587933356,0.0,0.0,0.0,0.0,2.732252959057337,2.658268345584919,2.6892018295336073,2.6989520944670997
1760694163.1863685,-1.1674039203243922,-0.08601653827289517,0.0,0.0,0.0,0.0,2.732252959057337,2.6590709868439397,2.6892018295336073,2.698544605823864
1760694163.6404672,-1.0986955285770916,-0.4500310908037289,0.0,0.0,0.0,0.0,2.7318025799770576,2.6590709868439397,2.690013570098739,2.6989520944670997
1760694164.8492763,-0.9177944989750959,-0.7792954971490881,0.0,0.0,0.0,0.0,2.7330776625546416,2.659428406697048,2.6883901564550157,2.6989520944670997
1760694165.2645893,-0.6397454504445637,-1.039673803527916,0.0,0.0,0.0,0.0,2.732704371515567,2.6598735489941268,2.6892018295336073,2.6989520944670997
1760694166.4824662,-0.28982699302958687,-1.2030391082419165,0.0,0.0,0.0,0.0,2.732252959057337,2.6606763269137086,2.6883901564550157,2.699767197801179
1760694166.947673,0.09873029880831488,-1.2502884909280265,0.0,0.0,0.0,0.0,2.7330776625546416,2.6606763269137086,2.6883901564550157,2.698544605823864
1760694168.1256971,0.4878952200702967,-1.1735215017819773,0.0,0.0,0.0,0.0,2.731878761790689,2.661479320621566,2.6892018295336073,2.69813705869903
1760694168.5912063,0.8385581840058689,-0.9771383675158225,0.0,0.0,0.0,0.0,2.7330776625546416,2.661479320621566,2.6892018295336073,2.698544605823864
1760694169.8108418,1.1144600928867225,-0.6777181956983943,0.0,0.0,0.0,0.0,2.732252959057337,2.661479320621566,2.6892018295336073,2.698544605823864
1760694170.2749348,1.285933288543229,-0.3026584558172059,0.0,0.0,0.0,0.0,2.7314283216687167,2.6622823823728328,2.690013570098739,2.698544605823864
1760694171.4441829,1.3330693976211203,0.11231711575373847,0.0,0.0,0.0,0.0,2.730603750580627,2.661479320621566,2.6908255281110494,2.6993586193869126
1760694171.9126496,1.2479778307584681,0.5265570767399356,0.0,0.0,0.0,0.0,2.7314283216687167,2.661479320621566,2.6908255281110494,2.6993586193869126
1760694173.1315374,1.035883145142071,0.8984643990525493,0.0,0.0,0.0,0.0,2.729779399403296,2.6606763269137086,2.69163755337417,2.699767197801179
1760694174.8467147,0.7149216225642013,1.1896720824788876,0.0,0.0,0.0,0.0,2.729779399403296,2.6598735489941268,2.69163755337417,2.6993586193869126
1760694175.3127642,0.3146264238667503,1.368993245049049,0.0,0.0,0.0,0.0,2.729779399403296,2.6598735489941268,2.69163755337417,2.698544605823864
1760694176.2713754,-0.12677623872419347,1.415739755776499,0.0,0.0,0.0,0.0,2.730603750580627,2.6598735489941268,2.69163755337417,2.698544605823864
1760694177.9804409,-0.5660138108165161,1.322058203644074,0.0,0.0,0.0,0.0,2.7314283216687167,2.658268345584919,2.6908255281110494,2.698544605823864
1760694179.4432747,-0.9590094740937873,1.094023716097092,0.0,0.0,0.0,0.0,2.7314283216687167,2.658268345584919,2.6908255281110494,2.698544605823864
