Tx,Ty,Tz,Roll,Pitch,Yaw,L0,L1,L2,L3
1768585032.4316645,-3.0,-4.5,-5.5,0,0,0,4.181805698743047,4.187221260579044,4.210414311619692,4.2095119433139185
1768585033.2861729,-3.0,-3.0,-5.5,0,0,0,4.18207391442622,4.187311322443266,4.210119562876709,4.208947339387981
1768585033.2979612,-3.0,-3.0,-5.5,0,0,0,4.182007003542997,4.187311322443266,4.210119562876709,4.208922666260862
1768585033.3100493,-3.0,-3.0,-5.5,0,0,0,4.18207391442622,4.187311322443266,4.210119562876709,4.208922666260862
1768585033.321466,-3.0,-3.0,-5.5,0,0,0,4.182007003542997,4.187244285827731,4.210119562876709,4.208855109999269
1768585033.332912,-3.0,-3.0,-5.5,0,0,0,4.182007003542997,4.187311322443266,4.210187149584277,4.208922666260862
1768585033.3444345,-3.0,-3.0,-5.5,0,0,0,4.182029403964221,4.187244285827731,4.210119562876709,4.208922666260862
1768585034.1478708,-3.0,-1.5,-5.5,0,0,0,4.182700045370602,4.187579776499683,4.20978194756599,4.208088019952657
1768585034.160439,-3.0,-1.5,-5.5,0,0,0,4.182633119460249,4.187579776499683,4.209824845083332,4.208088019952657
1768585034.1717987,-3.0,-1.5,-5.5,0,0,0,4.182700045370602,4.18751273343736,4.209849526143881,4.208088019952657
1768585034.1834023,-3.0,-1.5,-5.5,0,0,0,4.182633119460249,4.187579776499683,4.20978194756599,4.208088019952657
1768585034.1948178,-3.0,-1.5,-5.5,0,0,0,4.182700045370602,4.187579776499683,4.209849526143881,4.208088019952657
1768585034.2063973,-3.0,-1.5,-5.5,0,0,0,4.182655524912244,4.187579776499683,4.209824845083332,4.2081555577461955
1768585035.1057057,-3.0,0.0,-5.5,0,0,0,4.183460494709426,4.187938629999797,4.20955483670432,4.207186399353406
1768585035.1175704,-3.0,0.0,-5.5,0,0,0,4.183527440478966,4.187871578319471,4.209487265222024,4.207161741708766
1768585035.128926,-3.0,0.0,-5.5,0,0,0,4.183550144191788,4.187938629999797,4.20955483670432,4.207253915442153
1768585035.14241,-3.0,0.0,-5.5,0,0,0,4.183483197877283,4.187938629999797,4.20955483670432,4.207161741708766
1768585035.153722,-3.0,0.0,-5.5,0,0,0,4.183550144191788,4.187938629999797,4.209579515390423,4.207161741708766
1768585035.1652036,-3.0,0.0,-5.5,0,0,0,4.183460494709426,4.187938629999797,4.209487265222024,4.207186399353406
1768585036.0442476,-3.0,1.5,-5.5,0,0,0,4.184378082727975,4.188297529629669,4.209217289319219,4.206260418772321
1768585036.0577912,-3.0,1.5,-5.5,0,0,0,4.184378082727975,4.188297529629669,4.209192613818371,4.206260418772321
1768585036.0693738,-3.0,1.5,-5.5,0,0,0,4.184445050524347,4.188274495692919,4.209217289319219,4.206260418772321
1768585036.0808797,-3.0,1.5,-5.5,0,0,0,4.184378082727975,4.188274495692919,4.209217289319219,4.206260418772321
1768585036.0924582,-3.0,1.5,-5.5,0,0,0,4.184378082727975,4.188274495692919,4.209217289319219,4.206260418772321
1768585036.1044173,-3.0,1.5,-5.5,0,0,0,4.184445050524347,4.188274495692919,4.209217289319219,4.206260418772321
1768585036.9470766,-3.0,3.0,-5.5,0,0,0,4.185272963491054,4.188566078533755,4.208922666260862,4.205763655698668
1768585036.961028,-3.0,3.0,-5.5,0,0,0,4.185272963491054,4.188633438499309,4.208922666260862,4.205763655698668
1768585036.973456,-3.0,3.0,-5.5,0,0,0,4.185272963491054,4.188566078533755,4.208922666260862,4.205763655698668
1768585036.9858081,-3.0,3.0,-5.5,0,0,0,4.185272963491054,4.188566078533755,4.208879782532356,4.205763655698668
1768585036.9974155,-3.0,3.0,-5.5,0,0,0,4.1853402440327425,4.188633438499309,4.208922666260862,4.205696468867857
