timestamp,L0,L1,L2,L3,dX,dY,dZ
6137265,2.631825,2.334483,1.912342,2.026907,-2.438516,-3.460841,0.062874
6140402,2.631825,2.335188,1.912342,2.026295,-2.436368,-3.460606,0.062693
6177945,2.631825,2.335188,1.912342,2.026907,-2.433705,-3.463358,0.062121
6196798,2.631825,2.335188,1.912342,2.026907,-2.433705,-3.463358,0.062121
6213425,2.631825,2.335188,1.912920,2.026907,-2.415766,-3.469460,0.061537
6228677,2.631825,2.335188,1.912342,2.026907,-2.433705,-3.463358,0.062121
6242317,2.631825,2.335188,1.912920,2.026295,-2.418432,-3.466681,0.062107
6255797,2.631031,2.335188,1.912920,2.026907,-2.411799,-3.470961,0.061529
6269338,2.631825,2.335188,1.912342,2.026907,-2.433705,-3.463358,0.062121
6283023,2.631354,2.335188,1.912342,2.026907,-2.431334,-3.464271,0.062116
6296923,2.631031,2.335188,1.912342,2.026907,-2.429699,-3.464895,0.062111
6338090,2.631354,2.334483,1.912342,2.026907,-2.436147,-3.461736,0.062875
6352880,2.631031,2.335188,1.912342,2.026600,-2.431044,-3.463493,0.062397
6477651,2.631825,2.335188,1.912920,2.026907,-2.415766,-3.469460,0.061537
6491941,2.631825,2.335188,1.912920,2.026907,-2.415766,-3.469460,0.061537
6512293,2.631825,2.335188,1.912342,2.026907,-2.433705,-3.463358,0.062121
6527214,2.631825,2.335188,1.912342,2.026907,-2.433705,-3.463358,0.062121
6542235,2.631031,2.335188,1.912920,2.026907,-2.411799,-3.470961,0.061529
6557836,2.631825,2.334483,1.912342,2.026907,-2.438516,-3.460841,0.062874
6572398,2.631031,2.335188,1.912342,2.026907,-2.429699,-3.464895,0.062111
6585588,2.631031,2.335188,1.912342,2.026295,-2.432368,-3.462100,0.062682
6614835,2.631031,2.334483,1.911765,2.026907,-2.452388,-3.456257,0.063458
6628919,2.631825,2.335188,1.912342,2.026907,-2.433705,-3.463358,0.062121
6714876,2.631825,2.335188,1.912342,2.026907,-2.433705,-3.463358,0.062121
6813585,2.631354,2.335188,1.912920,2.026600,-2.414763,-3.468946,0.061819
6827647,2.631031,2.335188,1.912920,2.026907,-2.411799,-3.470961,0.061529
6842647,2.631031,2.335188,1.912920,2.026907,-2.411799,-3.470961,0.061529
6856916,2.631825,2.335188,1.912920,2.026907,-2.415766,-3.469460,0.061537
6872105,2.631825,2.335893,1.913497,2.026907,-2.392962,-3.477985,0.060191
6884937,2.631031,2.335893,1.913497,2.026907,-2.389030,-3.479483,0.060174
7005914,2.631825,2.335893,1.912920,2.026907,-2.410923,-3.471907,0.060770
7019788,2.631825,2.335188,1.913497,2.026907,-2.397834,-3.475538,0.060959
7093370,2.631031,2.335188,1.912920,2.026907,-2.411799,-3.470961,0.061529
7114018,2.631354,2.335188,1.912342,2.026907,-2.431334,-3.464271,0.062116
7187413,2.631031,2.334483,1.912342,2.026907,-2.434513,-3.462346,0.062873
7208666,2.631031,2.335188,1.912920,2.026907,-2.411799,-3.470961,0.061529
7295890,2.631825,2.335188,1.912920,2.026907,-2.415766,-3.469460,0.061537
7309806,2.631031,2.335893,1.912920,2.026907,-2.406953,-3.473440,0.060753
7325225,2.631825,2.335188,1.913497,2.026907,-2.397834,-3.475538,0.060959
7339260,2.631031,2.335893,1.913497,2.026907,-2.389030,-3.479483,0.060174
7352761,2.631825,2.335893,1.913497,2.026907,-2.392962,-3.477985,0.060191
