timestamp,L0,L1,L2,L3,dX,dY,dZ
459274189,2.782059,2.702495,2.732897,2.703977,1.901604,2.286887,-2.147024
459290340,2.782059,2.702744,2.733123,2.702495,1.996930,2.165835,-2.147929
459304287,2.782254,2.702495,2.732897,2.702001,1.964526,2.123984,-2.148300
459317288,2.782059,2.702245,2.732897,2.707195,1.746436,2.563423,-2.145068
459331153,2.782059,2.702495,2.732624,2.705216,1.838433,2.367336,-2.144040
459346027,2.782254,2.702739,2.732897,2.703482,1.928398,2.229470,-2.144539
459359189,2.782059,2.702495,2.733396,2.704965,1.885047,2.404136,-2.148502
459373164,2.781746,2.702495,2.733396,2.704471,1.932854,2.365541,-2.150794
459386338,2.781746,2.702744,2.732397,2.702245,2.000345,2.092207,-2.146030
459406237,2.781746,2.702739,2.732897,2.702001,2.033156,2.109888,-2.149024
459420778,2.781746,2.702744,2.732897,2.706700,1.843533,2.491426,-2.143327
459435504,2.781746,2.702495,2.732624,2.705216,1.866250,2.368735,-2.145754
459449236,2.781746,2.702245,2.733123,2.703482,1.935344,2.281357,-2.152561
459463288,2.782254,2.702245,2.732897,2.704471,1.839645,2.343034,-2.147412
459476209,2.781746,2.702739,2.733123,2.704227,1.953768,2.309152,-2.147625
459489483,2.781746,2.702744,2.732897,2.703733,1.963689,2.251709,-2.146958
459503361,2.781746,2.702739,2.733396,2.703733,1.986682,2.289243,-2.149672
459516309,2.781746,2.702245,2.732897,2.706458,1.804345,2.505954,-2.147725
459530503,2.782059,2.702739,2.733123,2.703977,1.936258,2.287362,-2.146227
459552283,2.781746,2.702495,2.732897,2.704965,1.889302,2.368589,-2.147529
459567503,2.781746,2.702744,2.732897,2.705711,1.883616,2.412060,-2.144561
459582149,2.781746,2.702495,2.732897,2.706700,1.819036,2.508382,-2.145375
459595210,2.781746,2.702495,2.733396,2.705953,1.872855,2.485217,-2.148989
459609210,2.782059,2.702245,2.733396,2.703239,1.930477,2.280515,-2.152620
459623582,2.782059,2.702739,2.733123,2.703232,1.966455,2.226665,-2.147112
459637535,2.782254,2.702744,2.732897,2.705216,1.858439,2.369846,-2.142381
459651732,2.782059,2.702495,2.732624,2.705459,1.828588,2.386946,-2.143739
459665654,2.782059,2.702495,2.732897,2.701258,2.011750,2.063258,-2.150205
459686208,2.782059,2.702739,2.732897,2.706700,1.814979,2.490281,-2.141648
459703607,2.782059,2.702989,2.732897,2.704471,1.930112,2.294049,-2.142360
459717583,2.782059,2.702739,2.733123,2.702001,2.016383,2.125572,-2.148547
459732583,2.781551,2.702495,2.733123,2.703733,1.967075,2.286033,-2.151270
459745272,2.781551,2.702739,2.732897,2.703977,1.970579,2.272817,-2.147775
459758309,2.781746,2.702739,2.732897,2.705953,1.873245,2.431923,-2.144309
459772180,2.781746,2.702739,2.732897,2.703482,1.973260,2.231623,-2.147302
459784477,2.781746,2.702739,2.732897,2.704471,1.933280,2.312139,-2.146123
459797399,2.782059,2.702495,2.732397,2.705216,1.827801,2.350586,-2.142819
459810731,2.782059,2.702739,2.733396,2.705953,1.868891,2.467159,-2.145283
459824772,2.782059,2.702739,2.732897,2.703482,1.945664,2.230289,-2.145605
459844652,2.782059,2.702744,2.732624,2.702250,1.983347,2.108351,-2.145543
459859270,2.781746,2.702495,2.732897,2.707689,1.778949,2.587297,-2.144115
459871978,2.781551,2.702739,2.732897,2.702495,2.030389,2.151411,-2.149507
459884306,2.781551,2.702739,2.732897,2.704722,1.940471,2.333429,-2.146883
459896855,2.782059,2.702495,2.733396,2.701756,2.015131,2.142010,-2.152290
459911155,2.781551,2.702739,2.733396,2.702989,2.034028,2.229311,-2.151590
459923903,2.781746,2.702744,2.732397,2.707195,1.799971,2.494308,-2.139995
459937456,2.781746,2.702744,2.733396,2.702989,2.017353,2.228076,-2.150495
459952253,2.781746,2.702744,2.733123,2.699778,2.134062,1.941870,-2.152646
459966805,2.782059,2.702739,2.732897,2.701258,2.035822,2.047244,-2.148190
459986397,2.782059,2.702739,2.733123,2.702495,1.996364,2.166215,-2.147976
459999205,2.782254,2.702739,2.732897,2.704965,1.868116,2.349905,-2.142739
460013803,2.782059,2.702739,2.732624,2.706700,1.802121,2.470238,-2.140166
460027851,2.781746,2.702495,2.733123,2.703977,1.939927,2.305042,-2.149927
460041053,2.781746,2.702495,2.733396,2.703239,1.982660,2.265168,-2.152252
460054475,2.781746,2.702739,2.733123,2.704965,1.923924,2.368919,-2.146736
460069303,2.781746,2.702739,2.732624,2.702989,1.980369,2.170755,-2.146421
460084376,2.782254,2.702495,2.732897,2.705468,1.823628,2.407026,-2.144125
460099177,2.782059,2.702739,2.733123,2.705216,1.885916,2.387796,-2.144722
460112325,2.782254,2.702989,2.732897,2.704722,1.902552,2.313518,-2.140979
460133777,2.781746,2.702989,2.733396,2.704227,1.991216,2.312750,-2.147039
460148768,2.781746,2.702744,2.732897,2.705459,1.893826,2.391748,-2.144872
460162403,2.781746,2.702495,2.732397,2.706458,1.805327,2.452223,-2.142986
460176274,2.781551,2.702495,2.732624,2.703482,1.953663,2.228274,-2.148908
460189401,2.782059,2.702739,2.733396,2.702495,2.009262,2.186655,-2.149435
460203051,2.781551,2.702739,2.733396,2.703482,2.014094,2.269691,-2.151017
460216652,2.782059,2.702739,2.732897,2.706953,1.804694,2.510473,-2.141326
460230201,2.782059,2.702744,2.732897,2.703733,1.936063,2.250359,-2.145259
460244398,2.781551,2.702739,2.732624,2.705459,1.897810,2.372864,-2.144519
460258225,2.781746,2.702495,2.733123,2.703239,1.969753,2.244754,-2.150799
460278075,2.781746,2.702739,2.733123,2.706700,1.853621,2.508387,-2.144592
460291050,2.782254,2.702245,2.733396,2.700768,2.013397,2.075868,-2.154417
460304766,2.782059,2.702739,2.732897,2.706700,1.814979,2.490281,-2.141648
460319567,2.781746,2.702495,2.732624,2.702989,1.956354,2.186903,-2.148433
460333900,2.782059,2.702739,2.732897,2.704965,1.885496,2.350781,-2.143814
460349674,2.781746,2.702739,2.733123,2.704722,1.933757,2.349264,-2.147030
460363199,2.781746,2.702495,2.732897,2.702989,1.969217,2.207351,-2.149890
460376644,2.781746,2.702495,2.733396,2.703977,1.952835,2.325385,-2.151384
460390263,2.781551,2.702739,2.732897,2.701013,2.090109,2.028870,-2.151182
460405023,2.781551,2.702739,2.732624,2.701756,2.047306,2.069911,-2.148897
460426575,2.782254,2.702495,2.732897,2.703482,1.904364,2.245734,-2.146553
460439972,2.782059,2.702744,2.733123,2.705953,1.856552,2.446666,-2.143762
460453573,2.782254,2.702739,2.732897,2.703482,1.928398,2.229470,-2.144539
460468447,2.782059,2.702744,2.732624,2.701756,2.003373,2.067542,-2.146115
460484973,2.782254,2.702495,2.733396,2.708184,1.736607,2.660285,-2.143359
460498262,2.781551,2.702739,2.732624,2.706205,1.867621,2.433028,-2.143595
460511945,2.782059,2.702495,2.733396,2.702245,1.995321,2.182333,-2.151729
460526147,2.781551,2.702739,2.732897,2.706942,1.850715,2.512090,-2.144146
460540394,2.782254,2.702739,2.732897,2.704722,1.877998,2.330256,-2.143038
460555024,2.782059,2.702744,2.732397,2.701752,1.992922,2.050180,-2.144909
460575197,2.781746,2.702245,2.733123,2.705216,1.865247,2.422526,-2.150476
460589847,2.781746,2.702495,2.732397,2.707689,1.755441,2.550745,-2.141412
460603669,2.782059,2.702495,2.733123,2.705711,1.841851,2.444120,-2.146114
460618895,2.782059,2.702739,2.732897,2.701756,2.015660,2.088437,-2.147623
460634010,2.782059,2.702739,2.733396,2.705953,1.868891,2.467159,-2.145283
460649010,2.781746,2.702495,2.732897,2.704965,1.889302,2.368589,-2.147529
460663467,2.781746,2.702739,2.733123,2.705711,1.893703,2.429100,-2.145823
460677467,2.782059,2.702989,2.732624,2.703482,1.957379,2.193370,-2.142075
460692117,2.782254,2.702744,2.732671,2.703977,1.898245,2.252572,-2.142679
460706069,2.781746,2.702744,2.733396,2.703482,1.997381,2.268436,-2.149919
460724292,2.781746,2.702739,2.733123,2.702250,2.033725,2.147390,-2.149940
460737419,2.781551,2.702739,2.733123,2.703733,1.991065,2.269772,-2.149268
460751008,2.781746,2.702744,2.732897,2.703733,1.963689,2.251709,-2.146958
460764166,2.781746,2.702989,2.732397,2.706205,1.863999,2.398609,-2.139239
460776341,2.782059,2.702245,2.732624,2.705711,1.793829,2.424164,-2.145479
460788919,2.782059,2.702744,2.732897,2.703239,1.956116,2.209980,-2.145847
460802918,2.781551,2.702495,2.732897,2.701507,2.046175,2.085843,-2.152638
460817168,2.782254,2.702744,2.733396,2.704722,1.902095,2.366792,-2.145681
460832265,2.781746,2.702739,2.732624,2.703733,1.950260,2.231740,-2.145541
460847318,2.782059,2.702739,2.732897,2.705459,1.865424,2.390679,-2.143205
460867715,2.781746,2.702739,2.733123,2.703239,1.993765,2.228531,-2.148794
460883018,2.782059,2.702739,2.732624,2.702495,1.972871,2.128872,-2.145305
460897006,2.781746,2.702495,2.732897,2.703482,1.949254,2.247850,-2.149309
460911989,2.782059,2.702739,2.732397,2.704965,1.862007,2.313818,-2.141116
460925391,2.782059,2.702739,2.732125,2.704471,1.869262,2.253421,-2.140247
460939416,2.781551,2.702739,2.733123,2.702989,2.021114,2.208888,-2.150138
460954843,2.781746,2.702739,2.732624,2.705711,1.870186,2.392287,-2.143136
460968039,2.781746,2.702495,2.732897,2.704471,1.909297,2.328471,-2.148128
460980840,2.781746,2.702495,2.732624,2.699778,2.085910,1.920227,-2.152073
460993466,2.782059,2.702739,2.733123,2.703977,1.936258,2.287362,-2.146227
461013840,2.781551,2.702739,2.732897,2.700765,2.100112,2.008216,-2.151457
461028765,2.782059,2.702739,2.733396,2.703977,1.949158,2.307660,-2.147693
461042665,2.781746,2.702495,2.732897,2.703977,1.929279,2.288228,-2.148722
461056964,2.782059,2.702739,2.733396,2.703977,1.949158,2.307660,-2.147693
461071389,2.781746,2.702739,2.733396,2.707448,1.836203,2.587953,-2.145121
461086014,2.781551,2.702739,2.732897,2.701752,2.060351,2.090096,-2.150354
461100815,2.781746,2.702245,2.732624,2.705459,1.831924,2.405179,-2.147506
461115253,2.782059,2.702739,2.732624,2.706942,1.792303,2.489536,-2.139858
461131163,2.782059,2.702495,2.732125,2.706205,1.774822,2.410313,-2.140097
461144963,2.782254,2.702739,2.732897,2.702250,1.978465,2.128428,-2.145994
461161040,2.782059,2.702495,2.732397,2.706953,1.757257,2.490437,-2.140624
461175636,2.781551,2.702739,2.733123,2.703239,2.011018,2.229382,-2.149847
461188877,2.782059,2.702739,2.733396,2.702989,1.989237,2.227120,-2.148860
461202137,2.782254,2.702739,2.733396,2.703482,1.951927,2.266611,-2.147219
461217438,2.781746,2.702495,2.732397,2.705953,1.825788,2.411543,-2.143622
461230413,2.781746,2.702744,2.732897,2.701752,2.043784,2.088931,-2.149260
461244410,2.782059,2.702739,2.733396,2.703482,1.969204,2.267451,-2.148280
461258562,2.781746,2.702495,2.732897,2.702250,1.999046,2.146559,-2.150747
461272761,2.781746,2.702495,2.732897,2.703733,1.939125,2.268344,-2.149012
461287012,2.782059,2.702739,2.732397,2.704965,1.862007,2.313818,-2.141116
461306876,2.782059,2.702739,2.733123,2.704471,1.916204,2.327483,-2.145632
461321662,2.782059,2.702739,2.732897,2.702739,1.975830,2.169376,-2.146484
461336713,2.782059,2.702495,2.732897,2.705216,1.851289,2.387552,-2.145512
461350561,2.781746,2.702495,2.733396,2.702001,2.032668,2.163455,-2.153679
461363910,2.782059,2.702739,2.733123,2.707195,1.805511,2.546241,-2.142241
461378000,2.782059,2.702495,2.732897,2.707448,1.760623,2.566555,-2.142695
461392382,2.781746,2.702495,2.732897,2.703482,1.949254,2.247850,-2.149309
461407080,2.781746,2.702739,2.732897,2.705459,1.893263,2.392134,-2.144919
461422334,2.782059,2.702739,2.733396,2.703482,1.969204,2.267451,-2.148280
461437874,2.782059,2.702739,2.732897,2.705953,1.845346,2.430437,-2.142589
461458559,2.781746,2.702739,2.733123,2.705711,1.893703,2.429100,-2.145823
461472809,2.781551,2.702739,2.732624,2.706205,1.867621,2.433028,-2.143595
461485635,2.781746,2.702495,2.733396,2.704227,1.942687,2.345798,-2.151085
461497834,2.782059,2.702739,2.732624,2.702250,1.982782,2.108729,-2.145591
461511783,2.781551,2.702739,2.732624,2.706205,1.867621,2.433028,-2.143595
461525583,2.782059,2.702739,2.732624,2.705953,1.832488,2.410320,-2.141111
461540659,2.782059,2.702739,2.733123,2.705459,1.876066,2.407337,-2.144423
461554434,2.781551,2.702739,2.732624,2.703482,1.977657,2.212087,-2.146899
461569749,2.782059,2.702744,2.732624,2.704227,1.903140,2.270331,-2.143193
461583605,2.781746,2.702739,2.732624,2.703482,1.960395,2.211248,-2.145839
461603158,2.781551,2.702739,2.733396,2.703977,1.994147,2.309949,-2.150437
461617033,2.782059,2.702739,2.733396,2.702245,2.019374,2.166166,-2.149723
461630532,2.781746,2.702744,2.732397,2.706700,1.820024,2.454741,-2.140625
461643954,2.781551,2.702739,2.732897,2.704722,1.940471,2.333429,-2.146883
461657627,2.782059,2.702495,2.733123,2.702989,1.952303,2.222946,-2.149408
461671056,2.782059,2.702495,2.732624,2.707195,1.758069,2.526349,-2.141541
461686056,2.782059,2.702744,2.732897,2.705216,1.875838,2.370732,-2.143457
461700497,2.781551,2.702739,2.733396,2.701507,2.093774,2.107394,-2.153272
461714805,2.781746,2.702495,2.732897,2.704471,1.909297,2.328471,-2.148128
461728955,2.781551,2.702739,2.733123,2.706700,1.871141,2.509373,-2.145665
461749905,2.782059,2.702739,2.733396,2.702739,1.999367,2.206667,-2.149152
461764006,2.781746,2.702744,2.732624,2.704227,1.930818,2.271692,-2.144902
461779628,2.781551,2.702739,2.732624,2.700765,2.087246,1.987580,-2.150010
461793829,2.782254,2.702495,2.732897,2.703232,1.914529,2.225257,-2.146851
461807552,2.781746,2.702495,2.732397,2.706447,1.805769,2.451346,-2.143000
461822119,2.782059,2.702739,2.732624,2.700025,2.072856,1.924027,-2.148116
461836654,2.781746,2.702989,2.732897,2.703977,1.977816,2.255329,-2.144661
461849904,2.781746,2.702744,2.732125,2.706458,1.817005,2.415244,-2.139450
461862904,2.781746,2.702495,2.732624,2.705216,1.866250,2.368735,-2.145754
461876151,2.782059,2.702739,2.732897,2.704965,1.885496,2.350781,-2.143814
461896330,2.782059,2.702495,2.733123,2.705711,1.841851,2.444120,-2.146114
461909278,2.781746,2.702495,2.733396,2.702739,2.002864,2.224186,-2.152833
461923951,2.781746,2.702495,2.732897,2.704965,1.889302,2.368589,-2.147529
461937302,2.782059,2.702739,2.733396,2.707195,1.818414,2.566221,-2.143721
461952400,2.781746,2.702495,2.732125,2.702495,1.952855,2.108743,-2.146344
461965252,2.782059,2.702989,2.732897,2.707689,1.799226,2.551985,-2.138330
461979403,2.782059,2.702739,2.732897,2.706942,1.805162,2.509555,-2.141341
461991925,2.781551,2.702739,2.733123,2.705963,1.900948,2.450328,-2.146580
462006377,2.782059,2.702739,2.732624,2.708184,1.741765,2.588303,-2.138250
462019874,2.781551,2.702245,2.732897,2.704965,1.882182,2.386260,-2.150638
462041277,2.781746,2.702495,2.732897,2.703977,1.929279,2.288228,-2.148722
462053991,2.782059,2.702744,2.732624,2.703977,1.913325,2.249892,-2.143497
462069502,2.781746,2.702744,2.732897,2.704965,1.913838,2.351820,-2.145477
462082925,2.782059,2.702495,2.732897,2.702739,1.951790,2.185547,-2.148496
462096676,2.782254,2.702245,2.733123,2.704227,1.860156,2.340038,-2.148919
462110468,2.782059,2.702739,2.733396,2.704965,1.909039,2.387681,-2.146500
462125115,2.781746,2.702495,2.732897,2.703977,1.929279,2.288228,-2.148722
462138550,2.782059,2.702245,2.732897,2.704227,1.866867,2.324065,-2.148775
462153024,2.782254,2.702744,2.732624,2.707195,1.765028,2.508390,-2.138395
462168122,2.782059,2.702739,2.733123,2.703239,1.966191,2.227197,-2.147105
462188551,2.782059,2.702739,2.732897,2.705459,1.865424,2.390679,-2.143205
462203125,2.782059,2.702744,2.732624,2.704227,1.903140,2.270331,-2.143193
462216047,2.781746,2.702495,2.733123,2.706700,1.829686,2.524976,-2.146590
462229642,2.781746,2.702495,2.733396,2.702739,2.002864,2.224186,-2.152833
462244490,2.781746,2.702495,2.732897,2.704965,1.889302,2.368589,-2.147529
462257698,2.781746,2.702495,2.733396,2.702989,1.992770,2.244680,-2.152544
462271148,2.781746,2.702495,2.732897,2.704471,1.909297,2.328471,-2.148128
462284548,2.781551,2.702739,2.732897,2.705953,1.890703,2.432869,-2.145379
462296898,2.782059,2.702739,2.733123,2.705953,1.855988,2.447055,-2.143809
462310172,2.781551,2.702739,2.733123,2.703733,1.991065,2.269772,-2.149268
462327465,2.781551,2.702739,2.733123,2.702001,2.060959,2.127640,-2.151270
462340572,2.781746,2.702739,2.732624,2.704227,1.930254,2.272075,-2.144949
462352997,2.782254,2.702495,2.732897,2.702739,1.934571,2.184770,-2.147436
462366397,2.781746,2.702495,2.733896,2.703239,2.006260,2.302381,-2.154896
462379072,2.781746,2.702744,2.733170,2.703239,1.996584,2.231713,-2.149002
462392194,2.781746,2.702495,2.733396,2.702495,2.012723,2.204133,-2.153115
462405697,2.781746,2.702495,2.732624,2.702495,1.976309,2.146226,-2.149011
462419869,2.781746,2.702739,2.733123,2.704471,1.943930,2.328892,-2.147333
462433996,2.781746,2.702495,2.733396,2.705459,1.892860,2.445464,-2.149597
462449546,2.781746,2.702495,2.733396,2.705711,1.882657,2.465759,-2.149288
462472420,2.781746,2.702739,2.733396,2.703977,1.976831,2.309058,-2.149384
462485121,2.782059,2.702739,2.732897,2.704471,1.905563,2.310745,-2.144417
462500120,2.781746,2.702245,2.733123,2.704722,1.885248,2.382433,-2.151078
462513420,2.781551,2.702495,2.732897,2.701507,2.046175,2.085843,-2.152638
462526195,2.781746,2.702495,2.733396,2.702495,2.012723,2.204133,-2.153115
462539295,2.782059,2.702739,2.732897,2.705459,1.865424,2.390679,-2.143205
462553194,2.781746,2.702495,2.732897,2.706205,1.839072,2.468711,-2.145996
462565944,2.782059,2.702739,2.732897,2.706205,1.835087,2.450693,-2.142273
462579617,2.781551,2.702739,2.733123,2.702739,2.031195,2.188388,-2.150426
462593319,2.781746,2.702744,2.732671,2.704722,1.913026,2.315390,-2.144557
462616668,2.781746,2.702495,2.732897,2.705953,1.849294,2.448412,-2.146311
462630770,2.781746,2.702495,2.732897,2.707195,1.798995,2.547911,-2.144748
462645743,2.781551,2.702739,2.732624,2.702739,2.007674,2.151033,-2.147769
462659193,2.782254,2.702495,2.732897,2.707195,1.753366,2.545417,-2.141936
462671590,2.781746,2.702495,2.733396,2.703482,1.972809,2.285093,-2.151967
462685745,2.781746,2.702245,2.733396,2.703977,1.928287,2.342119,-2.153427
462698242,2.782254,2.702739,2.733396,2.705953,1.851425,2.466223,-2.144209
462711042,2.782254,2.702495,2.733396,2.705459,1.847548,2.443094,-2.146826
462723242,2.781746,2.702739,2.732624,2.709429,1.719425,2.688013,-2.138359
462738495,2.781746,2.702495,2.732897,2.701752,2.019175,2.105351,-2.151318
462756666,2.782059,2.702744,2.732897,2.703482,1.946229,2.229907,-2.145558
462769567,2.781551,2.702739,2.732624,2.706953,1.837375,2.492960,-2.142656
462781641,2.781551,2.702495,2.732897,2.703239,1.976365,2.228709,-2.150650
462795639,2.781746,2.702739,2.732897,2.703733,1.963125,2.252091,-2.147005
462809732,2.781746,2.702495,2.732897,2.704471,1.909297,2.328471,-2.148128
462823914,2.782059,2.702739,2.732397,2.704722,1.871870,2.294115,-2.141415
462837916,2.782059,2.702245,2.732897,2.702989,1.917078,2.222671,-2.150258
462852265,2.781746,2.702495,2.732624,2.704471,1.896432,2.308164,-2.146665
462867963,2.781746,2.702495,2.733396,2.703977,1.952835,2.325385,-2.151384
462882104,2.781746,2.702744,2.732897,2.704722,1.923672,2.332147,-2.145772
462904515,2.782059,2.702744,2.733396,2.705459,1.889532,2.427102,-2.145848
462918457,2.782059,2.702739,2.732624,2.707448,1.771698,2.529920,-2.139207
462931687,2.781746,2.702495,2.733396,2.702989,1.992770,2.244680,-2.152544
462945739,2.782059,2.702245,2.732624,2.701258,1.974276,2.059057,-2.150814
462959264,2.781746,2.702739,2.732897,2.705216,1.903083,2.372558,-2.145217
462972990,2.781551,2.702739,2.732624,2.704722,1.927599,2.313161,-2.145418
462987139,2.781746,2.702495,2.732897,2.703977,1.929279,2.288228,-2.148722
463002538,2.782059,2.702989,2.733396,2.706447,1.873308,2.489741,-2.142619
463015978,2.781746,2.702495,2.732897,2.704471,1.909297,2.328471,-2.148128
463028788,2.781551,2.702739,2.733123,2.702989,2.021114,2.208888,-2.150138
463047810,2.781746,2.702245,2.732624,2.702989,1.931787,2.203455,-2.150489
463059977,2.782059,2.702495,2.732897,2.703733,1.911480,2.267018,-2.147317
463073852,2.782059,2.702739,2.733123,2.703977,1.936258,2.287362,-2.146227
463087785,2.782059,2.702245,2.732897,2.702739,1.927198,2.202121,-2.150552
463102162,2.782254,2.702739,2.732624,2.703977,1.895463,2.249449,-2.142472
463118911,2.781551,2.702989,2.732897,2.701507,2.094799,2.053505,-2.148573
463133611,2.781746,2.702744,2.732897,2.703482,1.973825,2.231241,-2.147254
463146886,2.782059,2.702245,2.732897,2.704722,1.846816,2.364292,-2.148172
463159734,2.781746,2.702744,2.732624,2.704722,1.910805,2.311891,-2.144304
463172976,2.781746,2.702495,2.732897,2.703977,1.929279,2.288228,-2.148722
463192083,2.781746,2.702744,2.733396,2.705711,1.907178,2.448860,-2.147244
463206225,2.781746,2.702495,2.732624,2.704965,1.876436,2.348330,-2.146063
463220661,2.782059,2.702739,2.732624,2.702989,1.952844,2.169468,-2.144725
463234910,2.782059,2.702739,2.732624,2.703482,1.932809,2.209932,-2.144138
463247633,2.782059,2.702495,2.732624,2.702989,1.928811,2.185640,-2.146740
463260383,2.782059,2.702739,2.732624,2.705216,1.862416,2.350929,-2.142029
463273660,2.781746,2.702495,2.733396,2.703482,1.972809,2.285093,-2.151967
463287533,2.782059,2.702739,2.733123,2.706458,1.835456,2.487516,-2.143176
463301605,2.782059,2.702495,2.732897,2.704471,1.881561,2.327099,-2.146426
463316974,2.781746,2.702739,2.732897,2.701258,2.063142,2.048449,-2.149865
463340057,2.781746,2.702495,2.732897,2.703239,1.959106,2.227882,-2.149597
463353908,2.782059,2.702495,2.732897,2.705459,1.841444,2.407138,-2.145212
463367856,2.781551,2.702739,2.733123,2.702989,2.021114,2.208888,-2.150138
463386558,2.782059,2.702495,2.732897,2.702001,1.981688,2.124734,-2.149355
463400406,2.782059,2.702245,2.732897,2.702495,1.937083,2.182015,-2.150838
463413935,2.782059,2.702989,2.732624,2.702989,1.977425,2.152959,-2.142661
463429007,2.782254,2.702739,2.732897,2.702989,1.948470,2.189071,-2.145127
463442383,2.782059,2.702739,2.732897,2.704722,1.895359,2.331122,-2.144111
463454972,2.782059,2.702739,2.732897,2.701507,2.025749,2.067843,-2.147907
