timestamp,L0,L1,L2,L3,dX,dY,dZ
2025-10-16 14:38:54.959,2.659071,2.572156,2.603737,2.626746,-4.321831,-4.321830,-4.321830
2025-10-16 14:38:54.961,2.658268,2.571905,2.603737,2.627381,10.363949,10.363949,10.363949
2025-10-16 14:38:54.963,2.658625,2.572432,2.602951,2.627063,-3.846128,-3.846128,-3.846127
2025-10-16 14:38:56.719,2.659071,2.572156,2.603737,2.626746,NaN,NaN,NaN
2025-10-16 14:38:56.737,2.658268,2.571905,2.603737,2.627381,NaN,NaN,NaN
2025-10-16 14:38:56.739,2.658625,2.572432,2.602951,2.627063,NaN,NaN,NaN
2025-10-16 14:38:56.740,2.658714,2.572156,2.603737,2.627063,NaN,NaN,NaN
2025-10-16 14:38:56.742,2.658268,2.572682,2.603737,2.627063,NaN,NaN,NaN
2025-10-16 14:38:56.744,2.658714,2.572156,2.603449,2.626746,NaN,NaN,NaN
2025-10-16 14:38:56.745,2.659071,2.572682,2.603449,2.627063,NaN,NaN,NaN
2025-10-16 14:38:56.745,2.658714,2.572432,2.603737,2.626746,NaN,NaN,NaN
2025-10-16 14:38:56.745,2.659071,2.572432,2.603449,2.626746,NaN,NaN,NaN
2025-10-16 14:38:56.746,2.659071,2.572682,2.603737,2.627063,NaN,NaN,NaN
