timestamp,L0,L1,L2,L3,dX,dY,dZ
2025-10-16 14:39:07.603,2.658268,2.572682,2.603737,2.627063,-4.321830,-4.321830,-4.321831
2025-10-16 14:39:48.609,2.658714,2.572432,2.603737,2.626587,10.363949,10.363949,10.363948
2025-10-16 14:39:51.947,2.659071,2.573208,2.604235,2.627539,-3.846127,-3.846127,-3.846127
2025-10-16 14:39:54.199,2.658268,2.572682,2.603737,2.627063,NaN,NaN,NaN
2025-10-16 14:39:54.210,2.658714,2.572432,2.603737,2.626587,NaN,NaN,NaN
2025-10-16 14:39:54.211,2.659071,2.573208,2.604235,2.627539,NaN,NaN,NaN
2025-10-16 14:39:54.211,2.659071,2.572432,2.603737,2.627539,NaN,NaN,NaN
2025-10-16 14:39:54.213,2.659071,2.572432,2.604235,2.626746,NaN,NaN,NaN
2025-10-16 14:39:54.213,2.659071,2.572682,2.603737,2.627063,NaN,NaN,NaN
2025-10-16 14:39:54.214,2.658268,2.572682,2.604235,2.626746,NaN,NaN,NaN
2025-10-16 14:39:54.214,2.658268,2.572432,2.604235,2.626746,NaN,NaN,NaN
2025-10-16 14:39:54.214,2.658714,2.573208,2.603449,2.626746,NaN,NaN,NaN
2025-10-16 14:39:54.214,2.658268,2.572432,2.604235,2.627063,NaN,NaN,NaN
