timestamp,L0,L1,L2,L3,dX,dY,dZ
2025-10-16 13:27:44.655,2.736834,2.669080,2.701398,2.709161,2.191331,2.384102,2.508479
2025-10-16 13:27:44.674,2.736834,2.669821,2.701398,2.709161,10.090033,9.928001,10.103742
2025-10-16 13:27:44.676,2.736834,2.669885,2.701809,2.709161,-2.471597,-2.488871,-2.580590
2025-10-16 13:27:44.882,2.736834,2.669080,2.701398,2.709161,NaN,NaN,NaN
2025-10-16 13:27:44.900,2.736834,2.669821,2.701398,2.709161,NaN,NaN,NaN
2025-10-16 13:27:44.902,2.736834,2.669885,2.701809,2.709161,NaN,NaN,NaN
2025-10-16 13:27:44.903,2.736834,2.669821,2.701398,2.709161,NaN,NaN,NaN
2025-10-16 13:27:44.904,2.736834,2.669885,2.701398,2.709161,NaN,NaN,NaN
2025-10-16 13:27:44.906,2.736834,2.669450,2.702213,2.709161,NaN,NaN,NaN
2025-10-16 13:27:44.906,2.736834,2.669450,2.701398,2.709161,NaN,NaN,NaN
2025-10-16 13:27:44.906,2.736834,2.669450,2.702213,2.708344,NaN,NaN,NaN
2025-10-16 13:27:44.906,2.736834,2.669450,2.701398,2.708764,NaN,NaN,NaN
2025-10-16 13:27:44.908,2.736834,2.669885,2.701398,2.709161,NaN,NaN,NaN
