timestamp,L0,L1,L2,L3,dX,dY,dZ
2025-10-16 13:28:36.893,2.736834,2.670256,2.702213,2.709161,NaN,NaN,NaN
2025-10-16 13:28:36.897,2.736834,2.670256,2.703029,2.709161,NaN,NaN,NaN
2025-10-16 13:28:36.899,2.736834,2.670256,2.703029,2.709979,NaN,NaN,NaN
2025-10-16 13:28:36.900,2.737292,2.670690,2.702213,2.709161,NaN,NaN,NaN
2025-10-16 13:28:36.900,2.737661,2.669885,2.702213,2.709161,NaN,NaN,NaN
2025-10-16 13:28:36.901,2.737661,2.669885,2.702213,2.709161,NaN,NaN,NaN
2025-10-16 13:28:36.901,2.737661,2.670256,2.702213,2.709161,NaN,NaN,NaN
2025-10-16 13:28:36.901,2.737661,2.670256,2.702213,2.709583,NaN,NaN,NaN
2025-10-16 13:28:36.901,2.736834,2.669885,2.702213,2.709161,NaN,NaN,NaN
2025-10-16 13:28:36.902,2.736834,2.670256,2.702213,2.709161,NaN,NaN,NaN
