timestamp,L0,L1,L2,L3,dX,dY,dZ
2025-10-16 14:43:37.052,2.684755,2.554690,2.637250,2.699359,-4.403393,10.404944,-3.906703
2025-10-16 14:43:37.055,2.683945,2.554920,2.637716,2.698545,-4.387154,10.413166,-3.903550
2025-10-16 14:43:37.055,2.683945,2.554920,2.637716,2.698545,-4.387154,10.413166,-3.903550
2025-10-16 14:43:37.056,2.683945,2.554920,2.636921,2.698952,-4.389276,10.410826,-3.903405
2025-10-16 14:43:37.056,2.683945,2.554920,2.637716,2.698952,-4.388358,10.417995,-3.906749
2025-10-16 14:43:37.058,2.684755,2.554690,2.637716,2.698952,-4.401306,10.404588,-3.905440
2025-10-16 14:43:37.059,2.684755,2.554920,2.637716,2.698952,-4.400843,10.405302,-3.905593
2025-10-16 14:43:37.059,2.683945,2.554690,2.637250,2.698952,-4.389371,10.412968,-3.904581
2025-10-16 14:43:37.059,2.683945,2.555150,2.637250,2.698952,-4.388468,10.414461,-3.904938
2025-10-16 14:43:37.060,2.683945,2.554920,2.637716,2.699767,-4.390653,10.428864,-3.913759
2025-10-16 14:43:37.060,2.683945,2.555461,2.636921,2.698545,-4.386960,10.408105,-3.900793
2025-10-16 14:43:37.060,2.683945,2.554690,2.637716,2.698137,-4.386341,10.408019,-3.900377
2025-10-16 14:43:37.061,2.684755,2.554920,2.637716,2.699359,-4.402550,10.409716,-3.908795
2025-10-16 14:43:37.061,2.684755,2.554920,2.637250,2.698545,-4.399371,10.397729,-3.900869
2025-10-16 14:43:37.061,2.683945,2.555150,2.637250,2.698952,-4.388468,10.414461,-3.904938
2025-10-16 14:43:37.061,2.683945,2.554690,2.637716,2.698952,-4.388823,10.417214,-3.906559
2025-10-16 14:43:37.062,2.684755,2.554690,2.637716,2.698952,-4.401306,10.404588,-3.905440
2025-10-16 14:43:37.062,2.683945,2.555150,2.637716,2.698952,-4.387890,10.418783,-3.906942
2025-10-16 14:43:37.062,2.684755,2.555461,2.636921,2.698952,-4.400287,10.400582,-3.902870
2025-10-16 14:43:37.062,2.683945,2.554690,2.637716,2.698952,-4.388823,10.417214,-3.906559
2025-10-16 14:43:37.063,2.683945,2.554690,2.637716,2.698952,-4.388823,10.417214,-3.906559
2025-10-16 14:43:37.063,2.684755,2.555461,2.637716,2.698545,-4.398077,10.402819,-3.902903
2025-10-16 14:43:37.063,2.684334,2.554690,2.636921,2.699361,-4.397012,10.408662,-3.905838
2025-10-16 14:43:37.063,2.684755,2.555461,2.637716,2.698545,-4.398077,10.402819,-3.902903
2025-10-16 14:43:37.064,2.688390,2.560800,2.641235,2.698545,-4.450939,10.391026,-3.918518
2025-10-16 14:43:37.064,2.687579,2.559554,2.640900,2.698545,-4.437174,10.397827,-3.916425
2025-10-16 14:43:37.064,2.687186,2.558547,2.640104,2.698952,-4.434753,10.398309,-3.916124
2025-10-16 14:43:37.064,2.685956,2.557236,2.639308,2.698545,-4.412848,10.403132,-3.909256
2025-10-16 14:43:37.064,2.686767,2.558009,2.644425,2.704259,-4.432076,10.639408,-4.040853
2025-10-16 14:43:37.065,2.686375,2.558242,2.644425,2.701398,-4.417131,10.535915,-3.979408
2025-10-16 14:43:37.065,2.686348,2.558547,2.642830,2.698545,-4.412924,10.438318,-3.926566
2025-10-16 14:43:37.065,2.686767,2.559554,2.642830,2.698952,-4.420612,10.440788,-3.931007
2025-10-16 14:43:37.065,2.686767,2.559554,2.642830,2.698952,-4.420612,10.440788,-3.931007
2025-10-16 14:43:37.066,2.686767,2.559789,2.643627,2.698545,-4.416625,10.445742,-3.931366
2025-10-16 14:43:37.066,2.686375,2.559554,2.642830,2.699359,-4.413506,10.457898,-3.937018
2025-10-16 14:43:37.066,2.683523,2.559319,2.639308,2.698545,-4.368476,10.454950,-3.916949
2025-10-16 14:43:37.066,2.678278,2.559554,2.633414,2.697731,-4.323158,10.463331,-3.901741
