timestamp,L0,L1,L2,L3,dX,dY,dZ
2025-10-16 14:37:18.783,2.658625,2.571128,2.602951,2.626746,NaN,NaN,NaN
2025-10-16 14:37:18.785,2.658714,2.571128,2.602951,2.626746,NaN,NaN,NaN
2025-10-16 14:37:18.786,2.659071,2.571655,2.602951,2.626587,NaN,NaN,NaN
2025-10-16 14:37:18.786,2.658714,2.571128,2.603449,2.627381,NaN,NaN,NaN
2025-10-16 14:37:18.787,2.658268,2.570879,2.602664,2.626746,NaN,NaN,NaN
2025-10-16 14:37:18.787,2.658714,2.571128,2.603449,2.627857,NaN,NaN,NaN
2025-10-16 14:37:18.787,2.658714,2.571655,2.602951,2.627063,NaN,NaN,NaN
2025-10-16 14:37:18.787,2.658268,2.570879,2.602951,2.627063,NaN,NaN,NaN
2025-10-16 14:37:18.789,2.658714,2.571128,2.603449,2.627539,NaN,NaN,NaN
2025-10-16 14:37:18.789,2.659071,2.571655,2.603737,2.627063,NaN,NaN,NaN
