timestamp,L0,L1,L2,L3,dX,dY,dZ
2025-10-16 14:40:15.750,2.656664,2.583060,2.610819,2.619928,-4.321806,10.363917,-3.846102
2025-10-16 14:40:15.753,2.652305,2.584885,2.618521,2.618828,-4.321752,10.363848,-3.846045
2025-10-16 14:40:15.756,2.651504,2.583587,2.616941,2.618828,-4.321774,10.363878,-3.846068
2025-10-16 14:40:15.757,2.652305,2.579163,2.614270,2.621994,-4.321811,10.363929,-3.846109
2025-10-16 14:40:15.757,2.652305,2.578126,2.612693,2.621683,-4.321816,10.363935,-3.846115
2025-10-16 14:40:15.757,2.652305,2.575792,2.614270,2.626746,-4.321820,10.363943,-3.846120
2025-10-16 14:40:15.758,2.653106,2.570631,2.619312,2.640438,-4.321814,10.363999,-3.846148
2025-10-16 14:40:15.759,2.653106,2.568306,2.619312,2.645222,-4.321800,10.364063,-3.846177
2025-10-16 14:40:15.759,2.659071,2.567531,2.616151,2.647160,-4.321846,10.363985,-3.846156
2025-10-16 14:40:15.759,2.665056,2.565692,2.611904,2.658714,-4.321978,10.363975,-3.846214
2025-10-16 14:40:16.016,2.653106,2.573712,2.625162,2.639308,-4.321790,10.364032,-3.846156
2025-10-16 14:40:16.018,2.644764,2.588009,2.632148,2.617246,-4.321224,10.363183,-3.845485
2025-10-16 14:40:16.018,2.644764,2.595323,2.631825,2.608752,-4.319367,10.360671,-3.843430
2025-10-16 14:40:16.019,2.645903,2.596386,2.633414,2.610328,-4.318535,10.359562,-3.842519
2025-10-16 14:40:16.019,2.645562,2.597673,2.633414,2.609540,-4.317436,10.358097,-3.841313
2025-10-16 14:40:16.020,2.643627,2.597673,2.633739,2.608457,-4.316837,10.357308,-3.840657
2025-10-16 14:40:16.020,2.643627,2.596386,2.631031,2.606097,-4.318808,10.359925,-3.842816
2025-10-16 14:40:16.021,2.646361,2.594033,2.622786,2.604524,-4.320978,10.362809,-3.845194
2025-10-16 14:40:16.021,2.648758,2.593481,2.618828,2.606883,-4.321311,10.363253,-3.845559
2025-10-16 14:40:16.021,2.649558,2.595602,2.619312,2.605806,-4.321040,10.362885,-3.845260
2025-10-16 14:40:16.289,2.651504,2.606389,2.620893,2.601094,-4.314401,10.353963,-3.837962
2025-10-16 14:40:16.290,2.653456,2.620411,2.624370,2.593757,-4.175208,10.167817,-3.685088
2025-10-16 14:40:16.290,2.655509,2.623265,2.623891,2.593757,-4.096538,10.062317,-3.598640
2025-10-16 14:40:16.291,2.653906,2.621513,2.624684,2.595323,-4.134307,10.113294,-3.640193
2025-10-16 14:40:16.291,2.646361,2.606389,2.631031,2.601094,-4.301528,10.336852,-3.823841
2025-10-16 14:40:16.291,2.639641,2.582797,2.639308,2.623578,-4.321237,10.363644,-3.845733
2025-10-16 14:40:16.291,2.639176,2.572432,2.642032,2.636125,-4.320753,10.366877,-3.847258
2025-10-16 14:40:16.292,2.639641,2.572432,2.641235,2.636125,-4.320907,10.366437,-3.847085
2025-10-16 14:40:16.292,2.640438,2.573460,2.641570,2.636921,-4.320803,10.366681,-3.847173
2025-10-16 14:40:16.292,2.641235,2.575015,2.642032,2.636921,-4.320777,10.366617,-3.847129
2025-10-16 14:40:16.545,2.640772,2.575015,2.637250,2.627063,-4.321650,10.364161,-3.846169
2025-10-16 14:40:16.547,2.642830,2.579163,2.627539,2.620411,-4.321743,10.363877,-3.846054
2025-10-16 14:40:16.547,2.646361,2.588790,2.620893,2.609244,-4.321567,10.363602,-3.845842
2025-10-16 14:40:16.547,2.648758,2.596106,2.619312,2.604814,-4.320917,10.362722,-3.845126
2025-10-16 14:40:16.548,2.648758,2.596106,2.619312,2.604026,-4.320930,10.362739,-3.845140
2025-10-16 14:40:16.548,2.647959,2.596106,2.619312,2.604235,-4.320878,10.362672,-3.845083
2025-10-16 14:40:16.549,2.647959,2.595323,2.619312,2.604235,-4.321027,10.362872,-3.845247
2025-10-16 14:40:16.549,2.648758,2.594263,2.617731,2.604524,-4.321282,10.363213,-3.845527
2025-10-16 14:40:16.550,2.648303,2.585399,2.616941,2.612693,-4.321738,10.363831,-3.846030
2025-10-16 14:40:16.550,2.648758,2.569327,2.622786,2.638512,-4.321791,10.364052,-3.846166
2025-10-16 14:40:16.821,2.652305,2.558781,2.640772,2.675472,-4.247162,10.591210,-3.937408
2025-10-16 14:40:16.822,2.651504,2.558009,2.642830,2.677088,-4.185509,10.778219,-4.012431
