timestamp,L0,L1,L2,L3,dX,dY,dZ
2025-10-16 13:16:45.213,2.689202,2.583839,2.633739,2.682325,NaN,NaN,NaN
2025-10-16 13:16:45.224,2.690014,2.583839,2.634208,2.682325,NaN,NaN,NaN
2025-10-16 13:16:45.226,2.690014,2.584104,2.633739,2.681939,NaN,NaN,NaN
2025-10-16 13:16:45.226,2.690014,2.583839,2.633414,2.682325,NaN,NaN,NaN
2025-10-16 13:16:45.227,2.689202,2.583587,2.633739,2.682325,NaN,NaN,NaN
2025-10-16 13:16:45.228,2.689202,2.583839,2.633739,2.682748,NaN,NaN,NaN
2025-10-16 13:16:45.229,2.690014,2.583323,2.634208,2.681939,NaN,NaN,NaN
2025-10-16 13:16:45.229,2.689202,2.583587,2.634534,2.681939,NaN,NaN,NaN
2025-10-16 13:16:45.229,2.690014,2.583839,2.634208,2.682325,NaN,NaN,NaN
2025-10-16 13:16:45.229,2.689202,2.583323,2.633739,2.682748,NaN,NaN,NaN
