Time,Tx,Ty,Tz,Roll,Pitch,Yaw,S0_L0,S0_L1,S0_L2,S0_L3
1779269361.9118671,-5.0,-5.0,-5.0,0,0,0,13.732327573973203,13.639800321217193,13.677549336526582,13.745237983790648
1779269361.9138947,-5.0,-5.0,-5.0,0,0,0,13.732327573973203,13.639891140201104,13.677368667371702,13.744875696851292
1779269361.9175243,-5.0,-5.0,-5.0,0,0,0,13.732327573973203,13.639891140201104,13.677368667371702,13.744875696851292
1779269361.921537,-5.0,-5.0,-5.0,0,0,0,13.732327573973203,13.6400590720323,13.677368667371702,13.744875696851292
1779269361.924536,-5.0,-5.0,-5.0,0,0,0,13.732327573973203,13.6400590720323,13.677368667371702,13.744875696851292
1779269361.9275503,-5.0,-5.0,-5.0,0,0,0,13.732327573973203,13.6400590720323,13.677368667371702,13.745329857874959
1779269362.9309049,-5.0,-4.0,-5.0,0,0,0,13.732055807411609,13.637653487532901,13.682223889500522,13.745510141774197
1779269362.9353907,-5.0,-4.0,-5.0,0,0,0,13.732327573973203,13.637473608285635,13.682494178087268,13.745329857874959
1779269362.939408,-5.0,-4.0,-5.0,0,0,0,13.732327573973203,13.637473608285635,13.682494178087268,13.745602018587208
1779269362.9439273,-5.0,-4.0,-5.0,0,0,0,13.732145818372882,13.637473608285635,13.682494178087268,13.745602018587208
1779269362.9474506,-5.0,-4.0,-5.0,0,0,0,13.732145818372882,13.637653487532901,13.682494178087268,13.745602018587208
1779269362.9514778,-5.0,-4.0,-5.0,0,0,0,13.732145818372882,13.637653487532901,13.682764474683303,13.745602018587208
1779269363.959497,-5.0,-3.0,-5.0,0,0,0,13.731512298490376,13.634709055025718,13.688235828448647,13.745867253045626
1779269363.9625008,-5.0,-3.0,-5.0,0,0,0,13.731429217167424,13.634438468593057,13.688416712969211,13.745867253045626
1779269363.9670138,-5.0,-3.0,-5.0,0,0,0,13.731429217167424,13.634438468593057,13.688416712969211,13.74604928113564
1779269363.9710405,-5.0,-3.0,-5.0,0,0,0,13.731602304107795,13.634438468593057,13.688416712969211,13.74604928113564
1779269363.973047,-5.0,-3.0,-5.0,0,0,0,13.731602304107795,13.634347704062195,13.688416712969211,13.74604928113564
1779269363.9766116,-5.0,-3.0,-5.0,0,0,0,13.731602304107795,13.634347704062195,13.688416712969211,13.74604928113564
1779269364.981545,-5.0,-2.0,-5.0,0,0,0,13.731330559075746,13.630505599471043,13.694793028893685,13.746593653379348
1779269364.9860609,-5.0,-2.0,-5.0,0,0,0,13.731240556130095,13.630697323759186,13.694974043406383,13.746593653379348
1779269364.990589,-5.0,-2.0,-5.0,0,0,0,13.731240556130095,13.630697323759186,13.694703384939983,13.746593653379348
1779269364.993598,-5.0,-2.0,-5.0,0,0,0,13.731240556130095,13.630697323759186,13.694703384939983,13.746767027125122
1779269364.997672,-5.0,-2.0,-5.0,0,0,0,13.731240556130095,13.630697323759186,13.694703384939983,13.746767027125122
1779269365.0006757,-5.0,-2.0,-5.0,0,0,0,13.731240556130095,13.63059461381605,13.694703384939983,13.746767027125122
1779269366.0145483,-5.0,-1.0,-5.0,0,0,0,13.730620944482258,13.625789086673567,13.701085819670334,13.747228217255184
1779269366.0207798,-5.0,-1.0,-5.0,0,0,0,13.730794016140194,13.625700119397942,13.70117552629947,13.747046165747161
1779269366.0237868,-5.0,-1.0,-5.0,0,0,0,13.730884014695535,13.625700119397942,13.70117552629947,13.747046165747161
1779269366.0268078,-5.0,-1.0,-5.0,0,0,0,13.730884014695535,13.625700119397942,13.70117552629947,13.747046165747161
1779269366.0308175,-5.0,-1.0,-5.0,0,0,0,13.730884014695535,13.625700119397942,13.70117552629947,13.747046165747161
1779269366.0356317,-5.0,-1.0,-5.0,0,0,0,13.730884014695535,13.625700119397942,13.701256608049214,13.747131122667541
1779269366.9929554,-5.0,0.0,-5.0,0,0,0,13.73043230010235,13.62062871471913,13.707199961907397,13.747765723759777
1779269366.9964874,-5.0,0.0,-5.0,0,0,0,13.729978877220368,13.620717632329653,13.707281097140822,13.74812812496873
1779269367.001008,-5.0,0.0,-5.0,0,0,0,13.729978877220368,13.620717632329653,13.707281097140822,13.74812812496873
1779269367.0045323,-5.0,0.0,-5.0,0,0,0,13.729978877220368,13.620717632329653,13.707281097140822,13.748122922936137
1779269367.008554,-5.0,0.0,-5.0,0,0,0,13.729978877220368,13.620254244337595,13.707281097140822,13.748122922936137
1779269367.0125651,-5.0,0.0,-5.0,0,0,0,13.729978877220368,13.620254244337595,13.707281097140822,13.748122922936137
1779269367.9295242,-5.0,1.0,-5.0,0,0,0,13.729714102489929,13.614468161083403,13.712867349668729,13.748575510817748
1779269367.9330044,-5.0,1.0,-5.0,0,0,0,13.729442413506247,13.61437759589284,13.712594433291184,13.748582447204372
1779269367.9355233,-5.0,1.0,-5.0,0,0,0,13.729442413506247,13.61437759589284,13.712594433291184,13.74848533826932
1779269367.939097,-5.0,1.0,-5.0,0,0,0,13.72935242912389,13.61437759589284,13.712594433291184,13.74848533826932
1779269367.9416127,-5.0,1.0,-5.0,0,0,0,13.72935242912389,13.61437759589284,13.712594433291184,13.74848533826932
1779269367.9449024,-5.0,1.0,-5.0,0,0,0,13.72935242912389,13.614391266052376,13.712594433291184,13.74848533826932
1779269368.810645,-5.0,2.0,-5.0,0,0,0,13.728807350333511,13.608323739487163,13.71727659619103,13.749120033135796
1779269368.8156497,-5.0,2.0,-5.0,0,0,0,13.72871737219449,13.60815810098299,13.717541011219083,13.749029855230297
1779269368.8189437,-5.0,2.0,-5.0,0,0,0,13.72871737219449,13.60815810098299,13.717096867464608,13.749029855230297
1779269368.8229456,-5.0,2.0,-5.0,0,0,0,13.72871737219449,13.60815810098299,13.717096867464608,13.748847767933187
1779269368.825454,-5.0,2.0,-5.0,0,0,0,13.72871737219449,13.60815810098299,13.717096867464608,13.748847767933187
1779269368.8284726,-5.0,2.0,-5.0,0,0,0,13.72898903965682,13.60815810098299,13.717096867464608,13.748847767933187
